都道府県名,所在地,東経(゜),東経(′),東経(″),北緯(゜),北緯(′),北緯(″),標高(ｍ),水源種別,利用目的,井戸深度,採水標高,気温,水温,湧出量,水質(外観臭味),pH,RpH,Rn(マッヘ),比重,密度,蒸発残留物,電気伝導度,水比抵抗,EH,KMnO4消費,H+,Li+,Na+,K+,Rb+,Cs+,NH4+,Mg2+,Ca2+,Sr2+,Ba2+,Al3+,Mn2+,Fe2+,Fe3+,T-Fe,Cu2+,Zn2+,Pb2+,Si4+,F−,Cl−,Br−,I−,OH−,NO2−,NO3−,HS−,S2O32−,HSO4−,SO42−,SO32−,H2PO4−,HPO42−,PO43−,HCO3−,CO32−,HSiO3−,SiO32−,BO2−,H2SO4,H3PO4,HAsO2,AsO2-,SiO2,H2SiO3,HBO2,dis.O2,free H2S,free CO2,T-CO2,T-As,T-Hg,T-P,T-B,単位,調査日,文献名
群馬県,磯部町,,,,,,,,井戸,用水,8.5,,3.6,9.5,,,6.8,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7,,,,0,,,,,,,,,,39.2,,,,,,,,,,,,,,1.8,30.1,,,,,,1955.2.,"群馬県磯部町附近地化学調査報告,地調月報,1957"
群馬県,磯部町,,,,,,,,井戸,用水,6.3,,3.7,8.6,,,6.6,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,,,,0,,,,,,,,,,33,,,,,,,,,,,,,,2.2,27,,,,,,1955.2.,"群馬県磯部町附近地化学調査報告,地調月報,1957"
群馬県,磯部町,,,,,,,,井戸,用水,7,,3.6,11.3,,,6.4,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8,,,,,,,,,,,,,,67.2,,,,,,,,,,,,,,7.9,56.4,,,,,,1955.2.,"群馬県磯部町附近地化学調査報告,地調月報,1957"
群馬県,磯部町,,,,,,,,井戸,用水,1.2,,3.3,6.5,,,6.7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8,,,,0,,,,,,,,,,73.3,,,,,,,,,,,,,,1.8,54.7,,,,,,1955.2.,"群馬県磯部町附近地化学調査報告,地調月報,1957"
群馬県,磯部町,,,,,,,,井戸,用水,4.2,,11.3,12,,,6.3,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2,,,,,,,,,,,,,,33,,,,,,,,,,,,,,4.4,28.2,,,,,,1955.2.,"群馬県磯部町附近地化学調査報告,地調月報,1957"
群馬県,磯部町,,,,,,,,井戸,用水,12.8,,11.2,10.8,,,6.6,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1,,,,0,,,,,,,,,,42.8,,,,,,,,,,,,,,2.6,33.5,,,,,,1955.2.,"群馬県磯部町附近地化学調査報告,地調月報,1957"
群馬県,磯部町,,,,,,,,井戸,用水,4,,12,11,,,6.8,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,,,,,,,,,,,,,,189,,,,,,,,,,,,,,17.6,155,,,,,,1955.2.,"群馬県磯部町附近地化学調査報告,地調月報,1957"
群馬県,磯部町,,,,,,,,井戸,用水,6.8,,12.2,11.3,,,7.2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319,,,,0,,,,,,,,,,139,,,,,,,,,,,,,,7.1,107,,,,,,1955.2.,"群馬県磯部町附近地化学調査報告,地調月報,1957"
群馬県,磯部町,,,,,,,,井戸,用水,4,,12.2,9.2,,,7.4,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441,,,,0,,,,,,,,,,398,,,,,,,,,,,,,,12.3,299,,,,,,1955.2.,"群馬県磯部町附近地化学調査報告,地調月報,1957"
群馬県,磯部町,,,,,,,,井戸,用水,8.1,,2.8,8.2,,,6.8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9,,,,0,,,,,,,,,,79.4,,,,,,,,,,,,,,4,61.3,,,,,,1955.2.,"群馬県磯部町附近地化学調査報告,地調月報,1957"
群馬県,磯部町,,,,,,,,井戸,用水,5.5,,3.6,12.3,,,6.4,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1,,,,0,,,,,,,,,,67.4,,,,,,,,,,,,,,7.1,53.8,,,,,,1955.2.,"群馬県磯部町附近地化学調査報告,地調月報,1957"
群馬県,太田市待堰,,,,,,,,湧泉,用水,,,,,,,6.7,6.8,,,,,,,,10.7,,,4.9,1.9,,,0.1,2.9,14.2,,,,,,,,,,,,,7.1,,,,,,,,,29,,,,,23.8,,,,,,,,,17.6,,,,,,,,,,,,1956-12-01 00:00:00,"中利根工業用水源地域調査報告,地調月報,1958"
群馬県,高崎市新保,,,,,,,,井戸,用水,,,,,,,6.6,7.2,,,,,,,,13.9,,,26.3,10.9,,,0,8.5,21.2,,,,,0.03,0.08,,,,,,,43,,,,0,,,,,14,,,,,105.5,,,,,,,,,71.4,,,,,13.5,,,,,,,1956-12-01 00:00:00,"中利根工業用水源地域調査報告,地調月報,1958"
群馬県,赤城山南麓,,,,,,,,井戸,用水,,,,16.5,,,6.8,7.2,,,,,,,,1.3,,,10,2.8,,,,7.5,20.6,,,,,,0.05,,,,,,,15.3,,,,0,,,,,21,,,,,78.7,,,,,,,,,35,,,,,7,,,,,,,1956-12-01 00:00:00,"中利根工業用水源地域調査報告,地調月報,1958"
群馬県,赤城山南麓,,,,,,,,井戸,用水,,,,16.5,,,6.3,6.8,,,,,,,,3.3,,,5.5,1.2,,,,2,6.8,,,,,0,0.02,,,,,,,7.5,,,,0,,,,,0,,,,,35.4,,,,,,,,,5,,,,,10,,,,,,,1956-12-01 00:00:00,"中利根工業用水源地域調査報告,地調月報,1958"
群馬県,渋川市大崎1497,,,,,,,,井戸,用水,5,,,16.5,1944,,6.7,7.2,,,,,,,,4.3,,,55.5,6.2,,,0.1,7.9,33.6,,,,,0,0.04,,,,,,,81.3,,,,,,,,,50,,,,,82.4,,,,,,,,,34.9,,,4.01,,5,,,,,,,1956-12-01 00:00:00,"中利根工業用水源地域調査報告,地調月報,1958"
群馬県,渋川市大崎1497,,,,,,,,井戸,用水,66.8,,,18.5,3000,,7,7.4,,,,,,,,5.7,,,21.7,3.8,,,0.1,10.2,32.4,,,,,0.05,0.02,,,,,,,44.7,,,,0,,,,,45,,,,,90.9,,,,,,,,,22.4,,,5.07,,4,,,,,,,1956-12-01 00:00:00,"中利根工業用水源地域調査報告,地調月報,1958"
群馬県,渋川市大崎1497,,,,,,,,井戸,用水,,,,16.6,,,7.3,7.6,,,,,,,,3.8,,,18.1,2.7,,,0.1,4.3,14.7,,,,,0,0.07,,,,,,,12.4,,,,0,,,,,24,,,,,72,,,,,,,,,26,,,5.08,,2.5,,,,,,,1956-12-01 00:00:00,"中利根工業用水源地域調査報告,地調月報,1958"
群馬県,渋川市石原500,,,,,,,,井戸,用水,,,,15.5,1008,,7.1,7.5,,,,,,,,2.3,,,10.4,1.9,,,,3.5,15.4,,,,,0,0.02,,,,,,,8.9,,,,,,,,,15,,,,,66.5,,,,,,,,,33.6,,,5.44,,2,,,,,,,1956-12-01 00:00:00,"中利根工業用水源地域調査報告,地調月報,1958"
