都道府県名,所在地,東経(゜),東経(′),東経(″),北緯(゜),北緯(′),北緯(″),標高(ｍ),水源種別,利用目的,井戸深度,採水標高,気温,水温,湧出量,水質(外観臭味),pH,RpH,Rn(マッヘ),比重,密度,蒸発残留物,電気伝導度,水比抵抗,EH,KMnO4消費,H+,Li+,Na+,K+,Rb+,Cs+,NH4+,Mg2+,Ca2+,Sr2+,Ba2+,Al3+,Mn2+,Fe2+,Fe3+,T-Fe,Cu2+,Zn2+,Pb2+,Si4+,F−,Cl−,Br−,I−,OH−,NO2−,NO3−,HS−,S2O32−,HSO4−,SO42−,SO32−,H2PO4−,HPO42−,PO43−,HCO3−,CO32−,HSiO3−,SiO32−,BO2−,H2SO4,H3PO4,HAsO2,AsO2-,SiO2,H2SiO3,HBO2,dis.O2,free H2S,free CO2,T-CO2,T-As,T-Hg,T-P,T-B,単位,調査日,文献名
鹿児島県,丸尾風景館,,,,,,,,湧泉,温泉・鉱泉,,,,53,,,6.3,,,,,,,,,,,,1.5,21.2,,,1.1,13.1,43.8,,,,,,,4.5,,,,,,6.3,,,,,,,,,70,,,,,148.9,,,,,,,,,,,8.8,,,17.6,,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
鹿児島県,風景館飲料水,,,,,,,,湧泉,温泉・鉱泉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
鹿児島県,丸尾旅館,,,,,,,,湧泉,温泉・鉱泉,,,,77,,,7.9,,,,,,,,,,,,93.6,12.8,,,1.2,9.4,50.6,,,,,,,,,,,,,118.3,,,,,,,,,48.6,,,,,212.3,,,,,,,,,,,35.1,,,,,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
鹿児島県,丸尾塩湯,,,,,,,,湧泉,温泉・鉱泉,,,,62,,,6.5,,,,,,,,,,,,19.6,17.3,,,0.9,16.2,40.7,,,,,,,0.3,,,,,,35.4,,,,,,,,,42.8,,,,,170.8,,,,,,,,,,,13.2,,,13.2,,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
鹿児島県,丸尾殿湯,,,,,,,,湧泉,温泉・鉱泉,,,,69,,,6.7,,,,,,,,,,,,229.7,25.7,,,0.4,5.5,49.8,,,,,,,,,,,,,511.2,,,,,,,,,37.9,,,,,19.5,,,,,,,,,,,122.7,,,17.6,,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
鹿児島県,丸尾清流荘,,,,,,,,湧泉,温泉・鉱泉,,,,67,,,6.8,,,,,,,,,,,,175.4,26.3,,,1,18.4,60.9,,,,,,,,,,,,,368.5,,,,,,,,,59.3,,,,,73.2,,,,,,,,,,,83.3,,,13.2,,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
鹿児島県,湯之谷源泉,,,,,,,,湧泉,温泉・鉱泉,,,,49.5,,,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
鹿児島県,湯之谷温泉,,,,,,,,湧泉,温泉・鉱泉,,,,41,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
鹿児島県,新湯,,,,,,,,湧泉,温泉・鉱泉,,,,43,,,3.3,,,,,,,,,,,,7,3.2,,,0.2,9.3,16.9,,,,,,,1,,,,,,13.8,,,,,,,,,158.8,,,,,,,,,,,,,,,,4.4,,,,,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
鹿児島県,湯之野（宝泉館）,,,,,,,,湧泉,温泉・鉱泉,,,,96,,,6.1,,,,,,,,,,,,5.5,5.4,,,7.1,6.1,15.9,,,,,,,1.5,,,,,,1.1,,,,,,,,,79,,,,,41.5,,,,,,,,,,,13.2,,,6.6,,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
鹿児島県,鰻噴気孔内凝縮水,130,36,50,31,13,20,,凝縮水,不明,,,,100,,,4.2,,,,,,,,,,,,,,,,,0.5,6.2,,,,,,,,,,,,,,,,,,,,,,5.8,,,,,,,,,,,,,,,,1,,100.7,,,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
鹿児島県,浜児ケ水,130,36,0,31,10,40,,湧泉,温泉・鉱泉,,,,44.5,,,6.9,,,,,,,,,,,,523.2,29.7,,,,28.1,111.2,,,4.2,,,,,,,,,,915.3,2.9,0.02,,,,,,,158.8,,,,,283.7,,,,,,,,,,,17.1,,0,6.6,,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
鹿児島県,浜児ケ水,130,36,0,31,10,40,,湧泉,温泉・鉱泉,,,,63,,,7,,,,,,,,,,,,932.4,80.4,,,,40.4,203.7,,,1.9,,,,,,,,,,1564,5.6,0.02,,,,,,,260.9,,,,,427,,,,,,,,,,,21.9,,0,4.4,,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
鹿児島県,岡児ケ水,130,35,40,31,10,30,,湧泉,温泉・鉱泉,,,,63.5,,,6.9,,,,,,,,,,,,877.3,74.8,,,,74.8,197,,,4.4,,,,,,,,,,1543,5.7,0.02,,,,,,,261.7,,,,,419.7,,,,,,,,,,,21.9,,0,5.5,,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
鹿児島県,岡児ケ水,130,35,40,31,10,30,,湧泉,温泉・鉱泉,,,,65.5,,,6.7,,,,,,,,,,,,,,,,,38.4,196.5,,,7.7,,,,,,,,,,1536,,,,,,,,,260.9,,,,,420.9,,,,,,,,,,,,,0,8.8,,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
鹿児島県,開聞温泉,130,34,40,31,9,50,,湧泉,温泉・鉱泉,,,,48,,,6.2,,,,,,,,,,,,1201,82.8,,,,67.6,151,,,2.8,,,,,,,,,,2227,8.1,0.02,,,,,,,144,,,,,158.6,,,,,,,,,,,17.1,,0,35.2,,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
鹿児島県,川尻温泉,130,33,40,31,10,30,,湧泉,温泉・鉱泉,,,,46.5,,,6.5,,,,,,,,,,,,249.8,19.3,,,,8.1,46.5,,,3.9,,,,,,,,,,402.5,1.4,0.02,,,,,,,111.9,,,,,183,,,,,,,,,,,12.2,,0,11,,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
鹿児島県,伏目温泉,,,,,,,,湧泉,温泉・鉱泉,,,,100,,,7.2,,,,,,,,,,,,3780,315.2,,,,12.2,631.8,,,7.1,,,,,,,,,,7297,24.8,0.02,,,,,,,111.1,,,,,58,,,,,,,,,,,51,,0,3.3,,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
鹿児島県,山川温泉（田村館）,130,38,0,31,12,30,,湧泉,温泉・鉱泉,,,,63,,,7.2,,,,,,,,,,,,1845,99.7,,,,55,322.6,,,2.2,,,,,,,,,,3524,12.7,0.02,,,,,,,173.7,,,,,117.1,,,,,,,,,,,26.7,,0,4.4,,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
鹿児島県,山川温泉（日本冷蔵会社）,130,38,0,31,12,30,,湧泉,温泉・鉱泉,,,,56,,,7.2,,,,,,,,,,,,2445,95.7,,,,189.9,275,,,5.5,,,,,,,,,,4588,16.3,0.02,,,,,,,402.4,,,,,137.3,,,,,,,,,,,21.9,,0,4.4,,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
鹿児島県,山川温泉（成川海岸）,130,38,0,31,12,30,,湧泉,温泉・鉱泉,,,,100,,,8,,,,,,,,,,,,3109,213.9,,,,94.8,436.3,,,,,,,,,,,,,5975,20.7,0.02,,,,,,,280.6,,,,,96.4,,,,,,,,,,,48.6,,0,0,,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
鹿児島県,指宿温泉（摺ケ浜）,,,,,,,,湧泉,温泉・鉱泉,,,,53.5,,,6.9,,,,,,,,,,,,2246,135.9,,,,49.6,348.5,,,3.1,,,,,,,,,,4219,15.3,0.02,,,,,,,161.3,,,,,115.9,,,,,,,,,,,21.9,,0,5.1,,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
鹿児島県,指宿温泉（柴立）,,,,,,,,湧泉,温泉・鉱泉,,,,,,,7.2,,,,,,,,,,,,,,,,,8.1,49.5,,,,,,,,,,,,,510.6,1.6,0.02,,,,,,,,,,,,,,,,,,,,,,,,,0,3.3,,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
鹿児島県,指宿温泉（河原湯）,,,,,,,,湧泉,温泉・鉱泉,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2602,8.9,0.02,,,,,,,254.7,,,,,,,,,,,,,,,,,,,,,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
鹿児島県,指宿温泉（河原湯）,,,,,,,,湧泉,温泉・鉱泉,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936,3,0.02,,,,,,,83.1,,,,,,,,,,,,,,,,,,,,,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
鹿児島県,指宿温泉（二月田）,,,,,,,,湧泉,温泉・鉱泉,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2702,10,0.02,,,,,,,263.4,,,,,,,,,,,,,,,,,,,,,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
鹿児島県,指宿温泉（弥次ケ湯）,,,,,,,,湧泉,温泉・鉱泉,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1496,5.3,0.02,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
鹿児島県,指宿温泉（弥次ケ湯）,,,,,,,,湧泉,温泉・鉱泉,,,,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1326,4.5,0.02,,,,,,,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
鹿児島県,指宿温泉（十町）,,,,,,,,湧泉,温泉・鉱泉,,,,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950,6.8,0.02,,,,,,,164.6,,,,,,,,,,,,,,,,,,,,,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
鹿児島県,指宿温泉（十町）,,,,,,,,湧泉,温泉・鉱泉,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1648,5.7,0.02,,,,,,,133.3,,,,,,,,,,,,,,,,,,,,,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
鹿児島県,指宿温泉（田良）,,,,,,,,湧泉,温泉・鉱泉,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4404,15.4,0.02,,,,,,,530.4,,,,,,,,,,,,,,,,,,,,,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
鹿児島県,指宿温泉（田良）,,,,,,,,湧泉,温泉・鉱泉,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3631,12.9,0.02,,,,,,,447.3,,,,,,,,,,,,,,,,,,,,,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
鹿児島県,指宿温泉（田良）,,,,,,,,湧泉,温泉・鉱泉,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8687,30.9,0.08,,,,,,,899.5,,,,,,,,,,,,,,,,,,,,,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
鹿児島県,指宿温泉（田良潟山）,,,,,,,,湧泉,温泉・鉱泉,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6790,24,0.06,,,,,,,724.2,,,,,,,,,,,,,,,,,,,,,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
鹿児島県,指宿温泉（田良潟山）,,,,,,,,湧泉,温泉・鉱泉,,,,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10513,37.2,0.02,,,,,,,1283,,,,,,,,,,,,,,,,,,,,,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
鹿児島県,指宿温泉（湯之里）,,,,,,,,湧泉,温泉・鉱泉,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432,8.7,0.02,,,,,,,72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
鹿児島県,指宿温泉（湯之里）,,,,,,,,湧泉,温泉・鉱泉,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3028,10.3,0.02,,,,,,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
鹿児島県,指宿温泉（湯之里）,,,,,,,,湧泉,温泉・鉱泉,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2673,9.3,0.02,,,,,,,108.6,,,,,,,,,,,,,,,,,,,,,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
鹿児島県,指宿温泉（湯之里）,,,,,,,,湧泉,温泉・鉱泉,,,,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2049,7,0.02,,,,,,,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
鹿児島県,指宿温泉（湯之里）,,,,,,,,湧泉,温泉・鉱泉,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978,6.7,0.02,,,,,,,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
鹿児島県,指宿温泉（湯之里）,,,,,,,,湧泉,温泉・鉱泉,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4269,14.8,0.02,,,,,,,484.7,,,,,,,,,,,,,,,,,,,,,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
鹿児島県,指宿温泉（摺ケ浜）,,,,,,,,湧泉,温泉・鉱泉,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5540,18.8,0.02,,,,,,,196.7,,,,,,,,,,,,,,,,,,,,,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
鹿児島県,指宿温泉（摺ケ浜）,,,,,,,,湧泉,温泉・鉱泉,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7473,24.5,0.02,,,,,,,844.4,,,,,,,,,,,,,,,,,,,,,,,,,,,"本邦諸温泉の地質学的研究,地調報告,1962"
