都道府県名,所在地,東経(゜),東経(′),東経(″),北緯(゜),北緯(′),北緯(″),標高(ｍ),水源種別,利用目的,井戸深度,採水標高,気温,水温,湧出量,水質(外観臭味),pH,RpH,Rn(マッヘ),比重,密度,蒸発残留物,電気伝導度,水比抵抗,EH,KMnO4消費,H+,Li+,Na+,K+,Rb+,Cs+,NH4+,Mg2+,Ca2+,Sr2+,Ba2+,Al3+,Mn2+,Fe2+,Fe3+,T-Fe,Cu2+,Zn2+,Pb2+,Si4+,F−,Cl−,Br−,I−,OH−,NO2−,NO3−,HS−,S2O32−,HSO4−,SO42−,SO32−,H2PO4−,HPO42−,PO43−,HCO3−,CO32−,HSiO3−,SiO32−,BO2−,H2SO4,H3PO4,HAsO2,AsO2-,SiO2,H2SiO3,HBO2,dis.O2,free H2S,free CO2,T-CO2,T-As,T-Hg,T-P,T-B,単位,調査日,文献名
石川県,金沢市,136,37,20,36,32,50,,井戸,用水,60,,,15.6,,,6.4,7,,,,,,6300,,1.5,,,,,,,0.1,11.6,26.7,,,,,0,0.06,,,,,,,9.9,,,,0.02,,,,,8,,,,,152.9,,,,,,,,,16.5,,,,,27.5,,,,0,,,1957-08-01 00:00:00,"金沢市工業用地下水小規模地域調査報告,地調月報,1959"
石川県,金沢市八日市新保,136,36,20,36,33,0,,井戸,用水,16,,,15.3,,,6.2,7,,,,,,8000,,4.1,,,,,,,0.1,6.7,26.1,,,,,0,0.04,,,,,,,10.8,,,,0,,,,,8,,,,,120.4,,,,,,,,,8.5,,,,,26.4,,,,0,,,1957-08-01 00:00:00,"金沢市工業用地下水小規模地域調査報告,地調月報,1959"
石川県,金沢市,136,38,20,36,33,0,,井戸,用水,50,,,15.3,,,6,6.8,,,,,,7900,,1.8,,,,,,,0.1,5.5,11.5,,,,,0,0.05,,,,,,,19.8,,,,0.62,,,,,6,,,,,58.5,,,,,,,,,9.6,,,,,19.8,,,,0.02,,,1957-08-01 00:00:00,"金沢市工業用地下水小規模地域調査報告,地調月報,1959"
石川県,金沢市,136,39,0,36,33,20,,井戸,用水,100,,,15.9,,,6.7,7.1,,,,,,10250,,1.5,,,,,,,0.1,6.9,13.4,,,,,0,0.09,,,,,,,14.9,,,,0,,,,,5,,,,,85.9,,,,,,,,,8.6,,,,,4.4,,,,0,,,1957-08-01 00:00:00,"金沢市工業用地下水小規模地域調査報告,地調月報,1959"
石川県,金沢市,136,39,0,36,33,20,,井戸,用水,36,,,14.2,,,6.4,7.1,,,,,,10000,,0.9,,,,,,,0.1,7.6,12.9,,,,,0.02,0.1,,,,,,,11.6,,,,0.05,,,,,10,,,,,91.1,,,,,,,,,7.2,,,,,9.9,,,,0,,,1957-08-01 00:00:00,"金沢市工業用地下水小規模地域調査報告,地調月報,1959"
石川県,金沢市,136,39,0,36,33,20,,井戸,用水,33,,,14.2,,,6.6,7.1,,,,,,10700,,1.8,,,,,,,0,5.9,13.2,,,,,0.02,0.02,,,,,,,9.1,,,,0,,,,,11,,,,,81.3,,,,,,,,,6.2,,,,,7.7,,,,0,,,1957-08-01 00:00:00,"金沢市工業用地下水小規模地域調査報告,地調月報,1959"
石川県,金沢市,136,39,0,36,33,20,,井戸,用水,,,,,,,6.6,7.1,,,,,,8800,,3.8,,,,,,,0.1,8.2,18,,,,,0,0.04,,,,,,,11.8,,,,0.5,,,,,12,,,,,118.4,,,,,,,,,10,,,,,7.7,,,,0,,,1957-08-01 00:00:00,"金沢市工業用地下水小規模地域調査報告,地調月報,1959"
石川県,金沢市,136,39,30,36,33,30,,井戸,用水,,,,15.2,,,6,7.1,,,,,,7000,,7.7,,,,,,,0.3,6.4,13.8,,,,,0.01,0.02,,,,,,,16,,,,0.05,,,,,8,,,,,87.9,,,,,,,,,19.6,,,,,22,,,,0.12,,,1957-08-01 00:00:00,"金沢市工業用地下水小規模地域調査報告,地調月報,1959"
石川県,金沢市,136,38,30,36,34,0,,井戸,用水,42,,,12.3,,,7.1,7.3,,,,,,15700,,1.8,,,,,,,0,6.4,9.9,,,,,0,0.05,,,,,,,7.6,,,,0.05,,,,,5,,,,,81.3,,,,,,,,,5.6,,,,,3.3,,,,0,,,1957-08-01 00:00:00,"金沢市工業用地下水小規模地域調査報告,地調月報,1959"
石川県,金沢市,136,38,50,36,35,20,,井戸,用水,44,,,13.9,,,6.5,7,,,,,,6500,,2.5,,,,,,,0,9.1,17.5,,,,,0.02,0.07,,,,,,,15.8,,,,0.73,,,,,10,,,,,123.6,,,,,,,,,19.5,,,,,12.1,,,,0,,,1957-08-01 00:00:00,"金沢市工業用地下水小規模地域調査報告,地調月報,1959"
石川県,金沢市八田,136,34,0,36,33,20,,井戸,用水,,,,14.5,,,6.3,7,,,,,,6300,,3.1,,,,,,,0.1,9.2,25.6,,,,,0,0.06,,,,,,,11.5,,,,0,,,,,10,,,,,148.3,,,,,,,,,15.5,,,,,18.7,,,,0,,,1957-08-01 00:00:00,"金沢市工業用地下水小規模地域調査報告,地調月報,1959"
石川県,金沢市福増,136,35,0,36,33,30,,井戸,用水,27,,,13.9,,,6.3,7,,,,,,7200,,1.5,,,,,,,0.1,9.1,26,,,,,0,0.02,,,,,,,10.6,,,,0.02,,,,,9,,,,,141.8,,,,,,,,,14,,,,,22,,,,0,,,1957-08-01 00:00:00,"金沢市工業用地下水小規模地域調査報告,地調月報,1959"
石川県,金沢市神野,136,36,0,36,33,40,,井戸,用水,24,,,14,,,6.3,7,,,,,,7800,,0.5,,,,,,,0.1,8.1,24.6,,,,,0,0.03,,,,,,,10.5,,,,0,,,,,8,,,,,130.1,,,,,,,,,16.5,,,,,22,,,,0,,,1957-08-01 00:00:00,"金沢市工業用地下水小規模地域調査報告,地調月報,1959"
石川県,金沢市下安原,136,35,10,36,34,20,,井戸,用水,,,,14.3,,,6.2,7.1,,,,,,7000,,2.5,,,,,,,0.1,9.5,25.8,,,,,0.01,0.08,,,,,,,10.2,,,,0,,,,,10,,,,,149.6,,,,,,,,,18,,,,,30.8,,,,0,,,1957-08-01 00:00:00,"金沢市工業用地下水小規模地域調査報告,地調月報,1959"
石川県,金沢市普正寺町,136,35,50,36,35,20,,井戸,用水,58,,,14.3,,,6.8,7.2,,,,,,5800,,1.5,,,,,,,0.1,13,25.5,,,,,0.01,0.05,,,,,,,10,,,,0.01,,,,,11,,,,,169.2,,,,,,,,,32.5,,,,,14.3,,,,0,,,1957-08-01 00:00:00,"金沢市工業用地下水小規模地域調査報告,地調月報,1959"
