都道府県名,所在地,東経(゜),東経(′),東経(″),北緯(゜),北緯(′),北緯(″),標高(ｍ),水源種別,利用目的,井戸深度,採水標高,気温,水温,湧出量,水質(外観臭味),pH,RpH,Rn(マッヘ),比重,密度,蒸発残留物,電気伝導度,水比抵抗,EH,KMnO4消費,H+,Li+,Na+,K+,Rb+,Cs+,NH4+,Mg2+,Ca2+,Sr2+,Ba2+,Al3+,Mn2+,Fe2+,Fe3+,T-Fe,Cu2+,Zn2+,Pb2+,Si4+,F−,Cl−,Br−,I−,OH−,NO2−,NO3−,HS−,S2O32−,HSO4−,SO42−,SO32−,H2PO4−,HPO42−,PO43−,HCO3−,CO32−,HSiO3−,SiO32−,BO2−,H2SO4,H3PO4,HAsO2,AsO2-,SiO2,H2SiO3,HBO2,dis.O2,free H2S,free CO2,T-CO2,T-As,T-Hg,T-P,T-B,単位,調査日,文献名
宮崎県,加久藤地区,,,,,,,,井戸,温泉・鉱泉,445,,13.6,39.4,2.861111111111111,,8.6,8.4,,,,,,,,14.3,,,,,,,0.67,,1.02,,,,,,0,,,,,,,14.2,,,,0,0,,,,,,,,,109,44,,,,,,,,,,,0.2,,0,118,,,0.2,,,1954-02-16 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,加久藤地区,,,,,,,,井戸,ガス井,139,,13.9,22.8,1.8125,,7.1,7.6,,,,,,,,81.6,,,,,,,10.5,19.2,23.6,,,,,1.71,2.68,4.39,,,,,,11.6,,,,0,0,,,,,,,,,439,0,,,,,,,,,,,0.91,,26.4,344,,,0.3,,,1954-02-16 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,加久藤地区,,,,,,,,井戸,ガス井,,,14,29.2,6.944444444444445,,7.4,7.6,,,,,,,,,,,,,,,0.28,,,,,,,0,,,,,,,,10.6,,,,0,0,,,,9,,,,,97.6,0,,,,,,,,,,,0.1,,4.4,74.7,,,0.02,,,1954-02-16 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,加久藤地区,,,,,,,,井戸,ガス井,135,,16.4,21.5,19.30555555555556,,7,7.5,,,,,,,,24.4,,,,,,,5.3,5.9,5.5,,,,,1.17,0.49,1.66,,,,,,5.3,,,,0,0,,,,,,,,,159,0,,,,,,,,,,,0.47,,6.6,122,,,0.3,,,1954-02-17 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,加久藤地区,,,,,,,,井戸,ガス井,,,17.1,24.2,45,,7,7.5,,,,,,,,29.7,,,,,,,4.56,7,9.1,,,,,1.15,0.13,1.28,,,,,,3.5,,,,0,0,,,,,,,,,153,0,,,,,,,,,,,0.31,,13.2,123,,,0.2,,,1954-02-17 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,加久藤地区,,,,,,,,井戸,ガス井,140,,12.3,24.1,17.36111111111111,,7.1,7.6,,,,,,,,,,,,,,,10.4,,,,,,,2.7,0.25,2.95,,,,,,53.1,,,,0,0,,,,,,,,,403,0,,,,,,,,,,,0.51,,35.2,325,,,1,,,1954-02-17 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,加久藤地区,,,,,,,,井戸,ガス井,135,,,23,2.611111111111111,,7,7.6,,,,,,,,77,,,,,,,39.1,21.6,21,,,,,3.16,0.84,4,,,,,,7.8,,,,0,0,,,,,,,,,439,0,,,,,,,,,,,0.37,,33,349,,,1.4,,,1954-02-18 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,加久藤地区,,,,,,,,井戸,ガス井,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954-02-18 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,加久藤地区,,,,,,,,井戸,ガス井,140,,,22.1,20,,7,7.5,,,,,,,,,,,,,,,13.9,,,,,,,3.04,0,3.04,,,,,,6.4,,,,0,0,,,,,,,,,317,0,,,,,,,,,,,0.58,,20,248,,,1.4,,,1954-02-18 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
宮崎県,加久藤地区,,,,,,,,井戸,ガス井,135,,,23.4,24.02777777777778,,7,7.4,,,,,,,,77,,,,,,,32.2,17,16.6,,,,,2.77,1.01,3.78,,,,,,7.9,,,,0,0,,,,,,,,,378,0,,,,,,,,,,,0.54,,38.5,311,,,2.1,,,1954-02-18 00:00:00,"宮崎県小林市附近天然ガス調査報告,地調報告,1956"
