都道府県名,所在地,東経（゜）,東経（′）,東経（″),北緯（゜）,北緯（′）,北緯（″),標高（ｍ）,水源種別,利用目的,井戸深度,採水標高,気温,水温,湧出量,水質（外観臭味）,ｐＨ,ＲｐＨ,Ｒｎ(マッヘ),比重,密度,蒸発残留物,電気伝導度,水比抵抗,Ｅｈ,ＫＭｎＯ４消費,Ｈ＋,Ｌｉ＋,Na＋,Ｋ＋,Ｒｂ＋,Ｃｓ＋,ＮＨ４＋,Ｍｇ２＋,Ｃａ２＋,Ｓｒ２＋,Ｂａ２＋,Ａｌ３＋,Ｍｎ２＋,Ｆｅ２＋,Ｆｅ３＋,Ｔ−Ｆｅ,Ｃｕ２＋,Ｚｎ２＋,Ｐｂ２＋,Ｓｉ４＋,Ｆ−,Ｃｌ−,Ｂｒ−,I−,OH−,ＮＯ２−,ＮＯ３−,ＨＳ−,Ｓ２Ｏ３2−,ＨＳＯ４−,ＳＯ４２−,ＳＯ３２−,Ｈ２ＰＯ４−,ＨＰＯ４２−,ＰＯ４３−,ＨＣＯ３−,ＣＯ３２−,ＨＳｉＯ３−,ＳｉＯ３２−,ＢＯ２−,Ｈ２ＳＯ４,Ｈ３ＰＯ４,ＨＡｓＯ２,ＡｓＯ２-,ＳｉO２,Ｈ２ＳｉＯ３,ＨＢＯ２,ｄｉｓ．０２,ｆｒｅｅ　Ｈ２Ｓ,ｆｒｅｅ　ＣＯ２,Ｔ−ＣＯ２,Ｔ−Ａｓ,Ｔ−Ｈｇ,Ｔ−Ｐ,Ｔ−Ｂ,単位,調査日,文献名
和歌山県,越の湯日和山３号,135,56,46,33,37,43,,不明,温泉・鉱泉,303,,15,43.5,,,8.9,,,,,,,,,,,,114,2,,,,2.6,19.9,,,,,,,,,,,,,190.4,,,,,,,,,16.5,,,,,43.9,10.8,,,,,,,,,,,,6.1,,,,,,,,,"紀伊半島中南部地方の温泉群について,地調月報,1958"
和歌山県,越の湯日和山４号,135,56,46,33,37,43,,不明,温泉・鉱泉,,,15,39.5,,,9.2,,,,,,,,,,,,57,1,,,,0.4,5,,,,,,,,,,,,,63.5,,,,,,,,,14.4,,,,,20.7,18,,,,,,,,,,,,4.4,,,,,,,,,"紀伊半島中南部地方の温泉群について,地調月報,1958"
和歌山県,こはぜの湯,135,56,46,33,37,43,,不明,温泉・鉱泉,,,14,25,,,9.2,,,,,,,,,,,,125,2,,,,0.9,20.4,,,,,,,,,,,,,215.1,,,,,,,,,9.5,,,,,17.1,13.2,,,,,,,,,,,,1.2,,,,,,,,,"紀伊半島中南部地方の温泉群について,地調月報,1958"
和歌山県,松や共同湯,135,55,44,33,36,57,,不明,温泉・鉱泉,,,17,37.5,,,9.3,,,,,,,,,,,,51,1,,,,0.9,4.5,,,,,,,,,,,,,60.3,,,,,,,,,14,,,,,19.5,19.2,,,,,,,,,,,,3.9,,,,,,,,,"紀伊半島中南部地方の温泉群について,地調月報,1958"
和歌山県,喜代門,135,55,44,33,36,57,,不明,温泉・鉱泉,,,17,41.5,,,9.5,,,,,,,,,,,,50,1,,,,0.7,3.5,,,,,,,,,,,,,44.1,,,,,,,,,18.1,,,,,7.3,30,,,,,,,,,,,,4.7,,,,,,,,,"紀伊半島中南部地方の温泉群について,地調月報,1958"
和歌山県,養老院,135,55,44,33,36,57,,不明,温泉・鉱泉,,,17,34.5,,,9.1,,,,,,,,,,,,37,1,,,,0.7,6.5,,,,,,,,,,,,,37.2,,,,,,,,,18.1,,,,,18.9,16.8,,,,,,,,,,,,3.4,,,,,,,,,"紀伊半島中南部地方の温泉群について,地調月報,1958"
和歌山県,あずまや,135,45,31,33,49,21,,不明,温泉・鉱泉,,,8,92,,,8,,,,,,,,,,,,378,26,,,,2.8,18.9,,,,,,,,,,,,,257.1,0.6,,,,,,,,4.5,,,,,815,27,,,,,,,,,,,,8.2,,,,,,,,,"紀伊半島中南部地方の温泉群について,地調月報,1958"
和歌山県,湯の谷川中,135,45,31,33,49,21,,不明,温泉・鉱泉,,,8,91,,,8.2,,,,,,,,,,,,380,26,,,,2.8,18.4,,,,,,,,,,,,,255.3,,,,,,,,,4.1,,,,,811.3,27,,,,,,,,,,,,8.2,,,,,,,,,"紀伊半島中南部地方の温泉群について,地調月報,1958"
和歌山県,壷湯傍川中,135,45,31,33,49,21,,不明,温泉・鉱泉,,,8,94,,,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.3,,,,,,,,,,,,,,811.3,27,,,,,,,,,,,,8.2,,,,,,,,,"紀伊半島中南部地方の温泉群について,地調月報,1958"
和歌山県,光明湯,135,45,31,33,49,21,,不明,温泉・鉱泉,,,8,88,,,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.9,,,,,,,,,,,,,,860.1,0,,,,,,,,,,,,8.5,,,,,,,,,"紀伊半島中南部地方の温泉群について,地調月報,1958"
