都道府県名,所在地,東経（゜）,東経（′）,東経（″),北緯（゜）,北緯（′）,北緯（″),標高（ｍ）,水源種別,利用目的,井戸深度,採水標高,気温,水温,湧出量,水質（外観臭味）,ｐＨ,ＲｐＨ,Ｒｎ(マッヘ),比重,密度,蒸発残留物,電気伝導度,水比抵抗,ＥＨ,ＫＭｎＯ４消費,Ｈ＋,Ｌｉ＋,Na＋,Ｋ＋,Ｒｂ＋,Ｃｓ＋,ＮＨ４＋,Ｍｇ２＋,Ｃａ２＋,Ｓｒ２＋,Ｂａ２＋,Ａｌ３＋,Ｍｎ２＋,Ｆｅ２＋,Ｆｅ３＋,Ｔ−Ｆｅ,Ｃｕ２＋,Ｚｎ２＋,Ｐｂ２＋,Ｓｉ４＋,Ｆ−,Ｃｌ−,Ｂｒ−,I−,OH−,ＮＯ２−,ＮＯ３−,ＨＳ−,Ｓ２Ｏ３2−,ＨＳＯ４−,ＳＯ４２−,ＳＯ３２−,Ｈ２ＰＯ４−,ＨＰＯ４２−,ＰＯ４３−,ＨＣＯ３−,ＣＯ３２−,ＨＳｉＯ３−,ＳｉＯ３２−,ＢＯ２−,Ｈ２ＳＯ４,Ｈ３ＰＯ４,ＨＡｓＯ２,ＡｓＯ２-,ＳｉO２,Ｈ２ＳｉＯ３,ＨＢＯ２,ｄｉｓ．０２,ｆｒｅｅ　Ｈ２Ｓ,ｆｒｅｅ　ＣＯ２,Ｔ−ＣＯ２,Ｔ−Ａｓ,Ｔ−Ｈｇ,Ｔ−Ｐ,Ｔ−Ｂ,単位,調査日,文献名
福井県,坂井郡坂井町,136,13,40,36,11,0,,井戸,用水,32,,,15.9,,,,,,,,,,900,,14.78,,,79,26.5,,,27.6,47.6,33.3,,,,,,,7.23,,,,,,6.6,,,,,,,,,26.4,,,,,488.16,,,,,,,,,,,,,,,,,,,,,,"福井県九頭竜川水系の地下水,地調月報,1969"
福井県,坂井郡坂井町,136,10,30,36,11,20,,井戸,用水,100,,,23.5,,,7,7.4,,,,,,5400,,3.92,,,19.4,3.3,,,0.5,4.6,10.5,,,,,1.16,,1.54,,,,,,7.4,,,,0,,,,,1,,,,,108.62,,,,,,,,,51.5,,,,,,,,,,,,,"福井県九頭竜川水系の地下水,地調月報,1969"
福井県,坂井郡坂井町,136,11,40,36,10,40,,井戸,用水,108,,,18.8,,,7.6,7.9,,,,,,3500,,4.65,,,38.8,2.4,,,0.5,4.8,14.7,,,,,0.12,,0.33,,,,,,10.6,,,,0,,,,,1,,,,,172.08,,,,,,,,,32.3,,,,,,,,,,,,,"福井県九頭竜川水系の地下水,地調月報,1969"
福井県,坂井郡丸岡町,136,15,50,36,10,20,,井戸,用水,18,,,14.4,,,6.3,6.6,,,,,,14700,,1.36,,,6.2,0.7,,,0,1.5,4.3,,,,,0,,0.18,,,,,,7.3,,,,0,,,,,9.2,,,,,15.865,,,,,,,,,12.5,,,,,,,,,,,,,"福井県九頭竜川水系の地下水,地調月報,1969"
福井県,坂井郡丸岡町,136,17,0,36,10,20,,井戸,用水,49,,,18.5,,,6,6.4,,,,,,2700,,1.51,,,22.3,0.6,,,0.1,1.9,32.3,,,,,0,,0.18,,,,,,10.2,,,,0,,,,,113.2,,,,,26.849,,,,,,,,,13,,,,,,,,,,,,,"福井県九頭竜川水系の地下水,地調月報,1969"
福井県,坂井郡丸岡町,136,16,30,36,9,10,,井戸,用水,80,,,15.7,,,6.4,7,,,,,,5600,,2.96,,,11.5,2.4,,,1.1,4.9,15.6,,,,,1.9,,9.52,,,,,,12,,,,0,,,,,7,,,,,101.29,,,,,,,,,36,,,,,,,,,,,,,"福井県九頭竜川水系の地下水,地調月報,1969"
福井県,坂井郡坂井町,136,14,20,36,9,50,,井戸,用水,92,,,18.3,,,7.3,7.6,,,,,,5800,,1.54,,,11.3,2.8,,,0,5.1,15,,,,,0.43,,1.5,,,,,,7,,,,0,,,,,2,,,,,98.852,,,,,,,,,36.5,,,,,,,,,,,,,"福井県九頭竜川水系の地下水,地調月報,1969"
福井県,坂井郡坂井町,136,14,10,36,9,30,,井戸,用水,100,,,17.7,,,7.4,7.8,,,,,,5100,,1.51,,,10.4,2.1,,,0.1,5.1,18.7,,,,,0,,0.06,,,,,,6.4,,,,0,,,,,7.6,,,,,106.17,,,,,,,,,27.8,,,,,,,,,,,,,"福井県九頭竜川水系の地下水,地調月報,1969"
福井県,坂井郡坂井町,136,13,0,36,10,0,,井戸,用水,80,,,17.7,,,7.4,7.7,,,,,,5100,,1.21,,,10.8,2.1,,,0,4.5,18.6,,,,,0,,0.18,,,,,,6.2,,,,0,,,,,6.7,,,,,106.17,,,,,,,,,29.5,,,,,,,,,,,,,"福井県九頭竜川水系の地下水,地調月報,1969"
福井県,坂井郡春江町,136,12,0,36,9,30,,井戸,用水,78,,,18.3,,,7.3,7.7,,,,,,5300,,2.2,,,11.3,2.4,,,0,5.3,19.3,,,,,0.02,,0.11,,,,,,7.4,,,,0,,,,,3,,,,,111.06,,,,,,,,,31.5,,,,,,,,,,,,,"福井県九頭竜川水系の地下水,地調月報,1969"
福井県,坂井郡坂井町,136,9,50,36,9,50,,井戸,用水,81,,,20.4,,,7.4,7.8,,,,,,4600,,0.82,,,18.4,1.7,,,0,2.5,17.2,,,,,0,,0.1,,,,,,8.1,,,,0,,,,,18,,,,,92.75,,,,,,,,,27.5,,,,,,,,,,,,,"福井県九頭竜川水系の地下水,地調月報,1969"
福井県,坂井郡春江町,136,10,30,36,8,50,,井戸,用水,90,,,18.7,,,7.5,7.6,,,,,,6600,,0.73,,,9.5,1.9,,,0,2.7,15.8,,,,,0,,0.22,,,,,,5.2,,,,0,,,,,6.8,,,,,78.106,,,,,,,,,25.7,,,,,,,,,,,,,"福井県九頭竜川水系の地下水,地調月報,1969"
福井県,福井市,136,11,20,36,7,50,,井戸,用水,85,,,19.8,,,7.3,7.7,,,,,,7800,,1.92,,,8.1,1.8,,,0,2.7,13.1,,,,,0,,0,,,,,,6.3,,,,0,,,,,3,,,,,65.902,,,,,,,,,26.3,,,,,,,,,,,,,"福井県九頭竜川水系の地下水,地調月報,1969"
福井県,福井市,136,12,20,36,7,30,,井戸,用水,72,,,17.3,,,7.4,7.6,,,,,,7100,,1.02,,,7.5,1.4,,,0,2.6,14.6,,,,,0,,0.09,,,,,,4.8,,,,0,,,,,5.4,,,,,72.004,,,,,,,,,24.8,,,,,,,,,,,,,"福井県九頭竜川水系の地下水,地調月報,1969"
福井県,坂井郡春江町,136,12,20,36,8,20,,井戸,用水,99,,,18.1,,,7.5,7.7,,,,,,5900,,1.02,,,10,1.8,,,0,2.8,18.6,,,,,0,,0.1,,,,,,4.8,,,,0,,,,,7.6,,,,,91.53,,,,,,,,,25.3,,,,,,,,,,,,,"福井県九頭竜川水系の地下水,地調月報,1969"
福井県,坂井郡春江町,136,13,20,36,8,0,,井戸,用水,100,,,17.2,,,7.4,7.8,,,,,,5500,,2.37,,,10,2.1,,,0,4.6,20.4,,,,,0.02,,0.09,,,,,,7,,,,0,,,,,3,,,,,107.4,,,,,,,,,28,,,,,,,,,,,,,"福井県九頭竜川水系の地下水,地調月報,1969"
福井県,坂井郡丸岡町,136,15,10,36,7,40,,井戸,用水,23,,,15.8,,,6.6,6.7,,,,,,4700,,1.51,,,8.8,2.1,,,0,6.4,21.6,,,,,0,,0.08,,,,,,7.3,,,,0,,,,,11.6,,,,,106.17,,,,,,,,,31.7,,,,,,,,,,,,,"福井県九頭竜川水系の地下水,地調月報,1969"
福井県,坂井郡丸岡町,136,15,50,36,7,30,,井戸,用水,30,,,20.1,,,7.3,7.7,,,,,,4500,,2.15,,,9.7,1.5,,,0,6,26.8,,,,,0.01,,0.09,,,,,,8.1,,,,0,,,,,4,,,,,126.92,,,,,,,,,25,,,,,,,,,,,,,"福井県九頭竜川水系の地下水,地調月報,1969"
