都道府県名,所在地,東経(゜),東経(′),東経(″),北緯(゜),北緯(′),北緯(″),標高(ｍ),水源種別,利用目的,井戸深度,採水標高,気温,水温,湧出量,水質(外観臭味),pH,RpH,Rn(マッヘ),比重,密度,蒸発残留物,電気伝導度,水比抵抗,EH,KMnO4消費,H+,Li+,Na+,K+,Rb+,Cs+,NH4+,Mg2+,Ca2+,Sr2+,Ba2+,Al3+,Mn2+,Fe2+,Fe3+,T-Fe,Cu2+,Zn2+,Pb2+,Si4+,F−,Cl−,Br−,I−,OH−,NO2−,NO3−,HS−,S2O32−,HSO4−,SO42−,SO32−,H2PO4−,HPO42−,PO43−,HCO3−,CO32−,HSiO3−,SiO32−,BO2−,H2SO4,H3PO4,HAsO2,AsO2-,SiO2,H2SiO3,HBO2,dis.O2,free H2S,free CO2,T-CO2,T-As,T-Hg,T-P,T-B,単位,調査日,文献名
山梨県,,,,,,,,,不明,温泉・鉱泉,114,,,22.3,,,7.3,,,,,,,,,,,,141,4.12,,,,2.67,72.1,,,,,,,,,,,,,141,,,,,,,,,187,,,,,,,,,,,,,,,,1.72,,,10,,,,,,,1993.6.,"山梨県甲府盆地北部の温泉の地球化学的研究,温泉科学,1994"
山梨県,,,,,,,,,不明,温泉・鉱泉,210,,,36.4,,,8.43,,,,,,,,,,,,300,6.52,,,,0.00,66.1,,,,,,,,,,,,,392,,,,,,,,,246,,,,,,,,,,,,,,,,9.96,,,0.0,,,,,,,1994.6.,"山梨県甲府盆地北部の温泉の地球化学的研究,温泉科学,1994"
山梨県,,,,,,,,,不明,温泉・鉱泉,187,,,44.8,,,8.48,,,,,,,,,,,,504,10.1,,,,0.00,134,,,,,,,,,,,,,762,,,,,,,,,405,,,,,,,,,,,,,,,,17.0,,,0.0,,,,,,,1993.2.,"山梨県甲府盆地北部の温泉の地球化学的研究,温泉科学,1994"
山梨県,,,,,,,,,不明,温泉・鉱泉,212,,,48.8,,,8.52,,,,,,,,,,,,521,9.3,,,,0.00,143,,,,,,,,,,,,,720,,,,,,,,,433,,,,,,,,,,,,,,,,16.6,,,0.0,,,,,,,1994.3.,"山梨県甲府盆地北部の温泉の地球化学的研究,温泉科学,1994"
山梨県,,,,,,,,,不明,温泉・鉱泉,188,,,45.4,,,8.07,,,,,,,,,,,,486,8.65,,,,3.16,130,,,,,,,,,,,,,714,,,,,,,,,386,,,,,,,,,,,,,,,,15.3,,,-,,,,,,,1994.6.,"山梨県甲府盆地北部の温泉の地球化学的研究,温泉科学,1994"
山梨県,,,,,,,,,不明,温泉・鉱泉,288,,,42.8,,,8.5,,,,,,,,,,,,530,89.0,,,,0.3,132,,,,,,,,,,,,,843,,,,,,,,,303,,,,,,,,,,,,,,,,9.8,,,0.0,,,,,,,1992.3.,"山梨県甲府盆地北部の温泉の地球化学的研究,温泉科学,1994"
山梨県,,,,,,,,,不明,温泉・鉱泉,115,,,38.5,,,-,,,,,,,,,,,,440,7.3,,,,0.29,110,,,,,,,,,,,,,482,,,,,,,,,500,,,,,,,,,,,,,,,,-,,,-,,,,,,,1978.7,"山梨県甲府盆地北部の温泉の地球化学的研究,温泉科学,1994"
山梨県,,,,,,,,,不明,温泉・鉱泉,200,,,36.9,,,8.03,,,,,,,,,,,,306,15.6,,,,1.75,70.9,,,,,,,,,,,,,540,,,,,,,,,119,,,,,,,,,,,,,,,,10.2,,,1.5,,,,,,,1993.2.,"山梨県甲府盆地北部の温泉の地球化学的研究,温泉科学,1994"
山梨県,,,,,,,,,不明,温泉・鉱泉,200,,,36.6,,,8.42,,,,,,,,,,,,61.7,4.18,,,,0.68,9.78,,,,,,,,,,,,,72.2,,,,,,,,,5.22,,,,,,,,,,,,,,,,2.12,,,0.0,,,,,,,1993.2.,"山梨県甲府盆地北部の温泉の地球化学的研究,温泉科学,1994"
山梨県,,,,,,,,,不明,温泉・鉱泉,360,,,32.7,,,8.24,,,,,,,,,,,,37.6,2.55,,,,0.78,5.29,,,,,,,,,,,,,24.4,,,,,,,,,3.28,,,,,,,,,,,,,,,,1.31,,,0.0,,,,,,,1992.5.,"山梨県甲府盆地北部の温泉の地球化学的研究,温泉科学,1994"
