都道府県名,所在地,東経(゜),東経(′),東経(″),北緯(゜),北緯(′),北緯(″),標高(ｍ),水源種別,利用目的,井戸深度,採水標高,気温,水温,湧出量,水質(外観臭味),pH,RpH,Rn(マッヘ),比重,密度,蒸発残留物,電気伝導度,水比抵抗,EH,KMnO4消費,H+,Li+,Na+,K+,Rb+,Cs+,NH4+,Mg2+,Ca2+,Sr2+,Ba2+,Al3+,Mn2+,Fe2+,Fe3+,T-Fe,Cu2+,Zn2+,Pb2+,Si4+,F−,Cl−,Br−,I−,OH−,NO2−,NO3−,HS−,S2O32−,HSO4−,SO42−,SO32−,H2PO4−,HPO42−,PO43−,HCO3−,CO32−,HSiO3−,SiO32−,BO2−,H2SO4,H3PO4,HAsO2,AsO2-,SiO2,H2SiO3,HBO2,dis.O2,free H2S,free CO2,T-CO2,T-As,T-Hg,T-P,T-B,単位,調査日,文献名
岡山県,岡山市十日町,,,,,,,,井戸,用水,,,,18.9,,,7.1,,,,,,,1320,,8.3,,,,,,,0.077,,,,,,,,,,,,,,0.023,103,,,,,,,,,1.26,,,,,132,,,,,,,,,29.7,,,,,5.5,,,,,,,1951-09-17 00:00:00,"岡山県南工業用水源地域調査報告,地調月報, 1953"
岡山県,岡山市豊成,,,,,,,,井戸,用水,,,,21.5,,,6.9,,,,,,,,,9.8,,,,,,,0.077,,,,,,,,,,,,,,,103,,,,,,,,,1.4,,,,,153,,,,,,,,,33.4,,,,,1,,,,,,,1951-09-17 00:00:00,"岡山県南工業用水源地域調査報告,地調月報, 1953"
岡山県,岡山市青江,,,,,,,,井戸,用水,,,,19.4,,,7.3,,,,,,,1560,,17,,,,,,,,,,,,,,,,,,,,,0.016,202.5,,,,,,,,,0,,,,,77,,,,,,,,,32.5,,,,,5,,,,,,,1951-09-17 00:00:00,"岡山県南工業用水源地域調査報告,地調月報, 1953"
岡山県,岡山市青江新田,,,,,,,,井戸,用水,,,,20.4,,,7.6,,,,,,,880,,6.7,,,,,,,0.103,,,,,,,,,,,,,,0.023,390,,,,,,,,,1.4,,,,,220,,,,,,,,,35,,,,,12,,,,,,,1951-09-17 00:00:00,"岡山県南工業用水源地域調査報告,地調月報, 1953"
岡山県,岡山市泉田,,,,,,,,井戸,用水,,,,20.4,,,6.9,,,,,,,500,,23.1,,,,,,,0.18,,,,,,,,,,,,,,,461,,,,,,,,,1.26,,,,,165,,,,,,,,,15.8,,,,,7.5,,,,,,,1951-09-17 00:00:00,"岡山県南工業用水源地域調査報告,地調月報, 1953"
岡山県,岡山市富田,,,,,,,,井戸,用水,,,,19.3,,,7.2,,,,,,,,,13.1,,,,,,,0.361,,,,,,,,,,,,,,,106.4,,,,,,,,,16.7,,,,,176,,,,,,,,,26.4,,,,,32,,,,,,,1951-09-17 00:00:00,"岡山県南工業用水源地域調査報告,地調月報, 1953"
岡山県,吉備町西向,,,,,,,,井戸,用水,,,,21,,,7,,,,,,,4200,,,,,,,,,,,,,,,,,,,,,,,,88.6,,,,,,,,,1.4,,,,,110,,,,,,,,,35.4,,,,,16,,,,,,,1951-09-17 00:00:00,"岡山県南工業用水源地域調査報告,地調月報, 1953"
岡山県,吉備町定杭,,,,,,,,井戸,用水,,,,20,,,7.1,,,,,,,1520,,12.3,,,,,,,0.116,,,,,,,,,,,,,,,99.3,,,,,,,,,0,,,,,132,,,,,,,,,29,,,,,16,,,,,,,1951-09-17 00:00:00,"岡山県南工業用水源地域調査報告,地調月報, 1953"
岡山県,吉備町下庄,,,,,,,,井戸,用水,,,,19,,,7.2,,,,,,,1560,,,,,,,,,,,,,,,,,,,,,,,,180.8,,,,,,,,,,,,,,110,,,,,,,,,,,,,,13.4,,,,,,,1951-09-17 00:00:00,"岡山県南工業用水源地域調査報告,地調月報, 1953"
岡山県,吉備町上庄,,,,,,,,井戸,用水,,,,19.5,,,7,,,,,,,4000,,,,,,,,,,,,,,,,,,,,,,,,56.7,,,,,,,,,,,,,,132,,,,,,,,,,,,,,14.5,,,,,,,1951-09-17 00:00:00,"岡山県南工業用水源地域調査報告,地調月報, 1953"
