都道府県名,所在地,東経（゜）,東経（′）,東経（″),北緯（゜）,北緯（′）,北緯（″),標高（ｍ）,水源種別,利用目的,井戸深度,採水標高,気温,水温,湧出量,水質（外観臭味）,ｐＨ,ＲｐＨ,Ｒｎ(マッヘ),比重,密度,蒸発残留物,電気伝導度,水比抵抗,ＥＨ,ＫＭｎＯ４消費,Ｈ＋,Ｌｉ＋,Na＋,Ｋ＋,Ｒｂ＋,Ｃｓ＋,ＮＨ４＋,Ｍｇ２＋,Ｃａ２＋,Ｓｒ２＋,Ｂａ２＋,Ａｌ３＋,Ｍｎ２＋,Ｆｅ２＋,Ｆｅ３＋,Ｔ−Ｆｅ,Ｃｕ２＋,Ｚｎ２＋,Ｐｂ２＋,Ｓｉ４＋,Ｆ−,Ｃｌ−,Ｂｒ−,I−,OH−,ＮＯ２−,ＮＯ３−,ＨＳ−,Ｓ２Ｏ３2−,ＨＳＯ４−,ＳＯ４２−,ＳＯ３２−,Ｈ２ＰＯ４−,ＨＰＯ４２−,ＰＯ４３−,ＨＣＯ３−,ＣＯ３２−,ＨＳｉＯ３−,ＳｉＯ３２−,ＢＯ２−,Ｈ２ＳＯ４,Ｈ３ＰＯ４,ＨＡｓＯ２,ＡｓＯ２-,ＳｉO２,Ｈ２ＳｉＯ３,ＨＢＯ２,dis.O2,Free H2S,free CO2,Ｔ−ＣＯ２,Ｔ−Ａｓ,Ｔ−Ｈｇ,Ｔ−Ｐ,Ｔ−Ｂ,単位,調査日,文献名
佐賀県,武雄溝ノ上温泉,,,,,,,,井戸,温泉・鉱泉,501,,,25.5,57,,8.7,,,0.9994,,213,,,,,,,43.44,4.4,,,0.14,1.584,5.663,,,1.17,0.037,1.47,,,,,,,,10.73,,,0.085,,,,,,7.654,,,,,121.9,36,,,0.799,,,,,,,2.725,,0.002,0.5866,,,,,,,1970-05-25 00:00:00,"佐賀県の温泉について（第7報）,佐賀県衛研所報,1971"
佐賀県,武雄溝ノ上温泉,,,,,,,,井戸,温泉・鉱泉,500,,,32.2,80,,9.15,,,0.9986,,259,,,,,,,76,1.1,,,0.04,0.079,2.091,,,0.174,0.01,0.368,,,,,,,,34.04,,,0.221,,,,,,0.164,,,,,120.5,8.999,,,1.186,,,,,,,1.619,,0.004,0.231,,,,,,,1970-07-21 00:00:00,"佐賀県の温泉について（第7報）,佐賀県衛研所報,1971"
佐賀県,伊万里温泉,,,,,,,,井戸,温泉・鉱泉,150,,,21,150,,8.35,,,1.0016,,2643,,,,,,,1100,5.7,,,0.94,0.845,6.273,,,0.21,,0.2,,,,,,,,814.5,,,0.038,,,,,,6.173,,,,,1490,19.54,,,1.661,,,,,,,12.75,,0.061,16.12,,,,,,,1970-07-22 00:00:00,"佐賀県の温泉について（第7報）,佐賀県衛研所報,1971"
佐賀県,高串温泉,,,,,,,,井戸,温泉・鉱泉,700,,,29.2,40,,8.5,,,0.9998,,1522,,,,,,,607.5,5.453,,,0.022,0.97,1.999,,,0.16,0.015,0.13,,,,,,,,123.4,,,0.054,,,,,,0.987,,,,,1366,25.2,,,1.233,,,,,,,6.731,,,10.51,,,,,,,1971-01-11 00:00:00,"佐賀県の温泉について（第7報）,佐賀県衛研所報,1971"
佐賀県,肥前町,,,,,,,,井戸,温泉・鉱泉,316,,,16.9,,Ｈ2Ｓ臭,8.62,8.8,,,,458.4,,1650,-220,,,,183,2,,,,0,8,,,,,0.69,,,,,,,,32.5,,,,,,,,,3.9,,,,,434.5,,,,,,,,,,,,,,,,,,,,,,"諌早炭田北部の地下水,松下久道教授記念論文集,1971"
佐賀県,,,,,,,,,井戸,温泉・鉱泉,55,,,19.9,,Ｈ2Ｓ臭,8,8.7,,,,834.5,,770,-240,,,,299,1.3,,,,11.5,20.3,,,,,0,,,,,,,,370.4,,,,,,,,,4.9,,,,,269.7,6.2,,,,,,,,,,,,1.64,,,,,,,,,"諌早炭田北部の地下水,松下久道教授記念論文集,1971"
佐賀県,神崎温泉 ,130,21,52,33,21,2,,不明,温泉・鉱泉,230,,14.5,21,50,,9.1,,19.26,0.998,,111,,,,,,,29,0.45,,,,3.078,2.616,,,0.13,0.006,0.145,,,,,,,0.7,8.244,,,0.185,,,,,,5.185,,0.001,0.181,,72.02,3.427,3.522,0.006,,,,0.005,0.002,,22.16,,,,0.215,,,,,,mg/kg,1977-05-10 00:00:00,"佐賀県の温泉について（第10報）,佐賀県衛生研究所報,1981"
佐賀県,相知温泉 ,129,59,59,33,21,4,,不明,温泉・鉱泉,100,,33,19.3,360,,6.83,,,0.9994,,1925,,,,,,,503,5.1,,,0.45,51.72,45.03,,,0.06,0.13,3.5,,,,,,,0.369,15.75,,,,,,0.138,,,786.1,,,,,718.3,0.27,0.046,,,,,,,,33.13,,,0.251,276.3,,,,,,mg/kg,1978-09-05 00:00:00,"佐賀県の温泉について（第10報）,佐賀県衛生研究所報,1981"
佐賀県,玄海町温泉 ,129,51,57,33,27,13,,不明,温泉・鉱泉,430,,5.5,26.5,125,,8.6,,,0.9991,,741,,,,,,,310.3,1.4,,,,1.6,1.9,,,0.09,0.007,0.04,,,,,,,5.6,53,,,,,,,,,22.6,,,,,630.9,28.5,,,,,,,,,19.5,9.2,,,2.7,,,,,,mg/kg,1980-03-12 00:00:00,"佐賀県の温泉について（第10報）,佐賀県衛生研究所報,1981"
佐賀県,,130,13,22,32,57,8,,不明,温泉・鉱泉,,,23,21,,,6.65,,2.45,,,514,940,,,,,0.11,113,8.59,,,,36.7,29.7,0.05,,,0.09,,,0.29,,0.04,,,,141,,,,,,,,,21.3,,,,,326,,,,,,,,,,,,,,,,,,,,,1982-10-12 00:00:00,"佐賀県西部温泉群の地球化学的研究,温泉工学会誌,1983"
佐賀県,,130,12,30,32,58,57,,不明,温泉・鉱泉,,,23,23,,,7.4,,2.58,,,253,371,,,,,0.05,43.8,5.02,,,,18.5,9.15,,,,,,,0.49,,0.1,,,,11.5,,,,,,,,,1.98,,,,,222,,,,,,,,,,,,,,,,,,,,,1982-10-12 00:00:00,"佐賀県西部温泉群の地球化学的研究,温泉工学会誌,1983"
佐賀県,,130,3,54,33,0,18,,不明,温泉・鉱泉,,,22.5,28,,,7.3,,0.79,,,245,333,,,,,0.02,34.8,11.5,,,,8.46,16.6,,,,,,,,,,,,,3.75,,,,,,,,,6.08,,,,,190,,,,,,,,,,,,,,,,,,,,,1982-10-12 00:00:00,"佐賀県西部温泉群の地球化学的研究,温泉工学会誌,1983"
佐賀県,,130,4,9,33,5,28,,不明,温泉・鉱泉,,,27,23,,,8.45,,1.57,,,652,1140,,,,,0.11,281,1.83,,,,1.37,0.272,,,,,,,,,,,,,3.56,,,,,,,,,2.67,,,,,702,19,,,,,,,,,,,,,,,,,,,,1982-10-12 00:00:00,"佐賀県西部温泉群の地球化学的研究,温泉工学会誌,1983"
佐賀県,,130,5,18,33,5,58,,不明,温泉・鉱泉,,,27,16.5,,,8.2,,2.69,,,953,1550,,,,,,356,19.4,,,,9.72,3.08,,,,0.07,,,0.29,0.06,0.22,,,,106,,,,,,,,,7.23,,,,,763,,,,,,,,,,,,,,,,,,,,,1982-10-12 00:00:00,"佐賀県西部温泉群の地球化学的研究,温泉工学会誌,1983"
佐賀県,,129,59,7,33,5,34,,不明,温泉・鉱泉,,,30,80,,,7.45,,2.99,,,1360,2380,,,,,1.14,495,31,,,,0.989,8.42,,,,,,,,,,,,,231,,,,,,,,,12.3,,,,,970,,,,,,,,,,,,,,,,,,,,,1982-10-12 00:00:00,"佐賀県西部温泉群の地球化学的研究,温泉工学会誌,1983"
佐賀県,,130,0,18,33,7,55,,不明,温泉・鉱泉,,,28,20,,,8.43,,2.91,,,986,1760,,,,,0.24,429,1.73,,,,1.21,1.54,,,,,,,,,,,,,7.43,,,,,,,,,3.17,,,,,891,117,,,,,,,,,,,,,,,,,,,,1982-10-12 00:00:00,"佐賀県西部温泉群の地球化学的研究,温泉工学会誌,1983"
佐賀県,,130,0,58,33,11,35,,不明,温泉・鉱泉,,,24,48.5,,,8.29,,1.58,,,609,1070,,,,,0.3,241,1.6,,,,0.385,3.26,0.11,,,,,,,,0.02,,,,101,,,,,,,,,3.48,,,,,434,13.9,,,,,,,,,,,,,,,,,,,,1982-10-12 00:00:00,"佐賀県西部温泉群の地球化学的研究,温泉工学会誌,1983"
佐賀県,,129,51,51,33,11,26,,不明,温泉・鉱泉,,,31,19.5,,,8.9,,2.16,,,405,757,,,,,0.09,185,1.6,,,,0.604,1.27,,,,,,,0.29,,0.02,,,,12.5,,,,,,,,,3.45,,,,,372,34,,,,,,,,,,,,,,,,,,,,1982-10-12 00:00:00,"佐賀県西部温泉群の地球化学的研究,温泉工学会誌,1983"
佐賀県,,129,58,3,33,14,53,,不明,温泉・鉱泉,,,25.5,18,,,7.13,,1.19,,,237,406,,,,,0.02,24.6,1.4,,,,10.1,45.3,0.49,,,0.05,,,0.66,,0.02,,,,12.6,,,,,,,,,21.5,,,,,201,,,,,,,,,,,,,,,,,,,,,1982-10-12 00:00:00,"佐賀県西部温泉群の地球化学的研究,温泉工学会誌,1983"
佐賀県,,129,52,42,33,15,41,,不明,温泉・鉱泉,,,26.5,21,,,8.4,,2.47,,,2097,3760,,,,,0.07,876,3.61,,,,1.21,2.54,,,,,,,,,0.02,,,,557,,,,,,,,,5.07,,,,,1251,30.7,,,,,,,,,,,,,,,,,,,,1982-10-12 00:00:00,"佐賀県西部温泉群の地球化学的研究,温泉工学会誌,1983"
佐賀県,,129,58,54,33,20,1,,不明,温泉・鉱泉,,,22,35.5,,,9.1,,2.43,,,580,927,,,,,0.3,205,1.03,,,,0.22,10.3,,,,,,,,,,,,,136,,,,,,,,,208,,,,,38.7,5.86,,,,,,,,,,,,,,,,,,,,1982-10-12 00:00:00,"佐賀県西部温泉群の地球化学的研究,温泉工学会誌,1983"
佐賀県,,129,59,59,33,21,4,,不明,温泉・鉱泉,,,19.5,18,,,6.85,,1.1,,,1709,2300,,,,,0.15,513,5.32,,,,26.2,68.3,0.61,,,,,,0.29,,,,,,10.2,,,,,,,,,749,,,,,818,,,,,,,,,,,,,,,,,,,,,1982-10-12 00:00:00,"佐賀県西部温泉群の地球化学的研究,温泉工学会誌,1983"
佐賀県,,129,56,46,33,22,45,,不明,温泉・鉱泉,,,24.5,16,,,9.19,,1.9,,,582,860,,,,,0.07,236,0.75,,,,0.385,0.815,,,,,,,,,,,,,44,,,,,,,,,6.4,,,,,401,59.8,,,,,,,,,,,,,,,,,,,,1982-10-12 00:00:00,"佐賀県西部温泉群の地球化学的研究,温泉工学会誌,1983"
佐賀県,,129,52,11,33,24,20,,不明,温泉・鉱泉,,,23.2,19.2,,,7.74,,1.03,,,225,347,,,,,,61.4,0.675,,,,4.29,19.9,0.11,,,,,,0.29,,0.03,,,,18,,,,,,,,,14.6,,,,,196,,,,,,,,,,,,,,,,,,,,,1982-10-12 00:00:00,"佐賀県西部温泉群の地球化学的研究,温泉工学会誌,1983"
佐賀県,,129,49,17,33,25,29,,不明,温泉・鉱泉,,,29.5,23.9,,,8.9,,0.54,,,948,1690,,,,,0.25,415,1.23,,,,0.659,0.453,,,,,,,,,,,,,43.6,,,,,,,,,3.37,,,,,860,66,,,,,,,,,,,,,,,,,,,,1982-10-12 00:00:00,"佐賀県西部温泉群の地球化学的研究,温泉工学会誌,1983"
佐賀県,,129,51,3,33,26,27,,不明,温泉・鉱泉,,,19,24.5,,,8.7,,1.01,,,683,1190,,,,,0.27,297,1.25,,,,0.33,1.36,,,,,,,,,,,,,39.3,,,,,,,,,2.58,,,,,622,39.5,,,,,,,,,,,,,,,,,,,,1982-10-12 00:00:00,"佐賀県西部温泉群の地球化学的研究,温泉工学会誌,1983"
佐賀県,,129,51,42,33,27,9,,不明,温泉・鉱泉,,,19.8,20,,,7.95,,2.47,,,548,891,,,,,0.27,214,1.73,,,,7.2,21.6,0.3,,,0.07,,,0.29,,0.06,,,,35.4,,,,,,,,,13,,,,,528,8.76,,,,,,,,,,,,,,,,,,,,1982-10-12 00:00:00,"佐賀県西部温泉群の地球化学的研究,温泉工学会誌,1983"
佐賀県,,129,52,31,33,27,54,,不明,温泉・鉱泉,,,17,17.5,,,8.65,,7.27,,,178,304,,,,,0.2,56.1,0.54,,,,1.7,7.7,0.11,,,,,,,,,,,,23.2,,,,,,,,,13.7,,,,,89.7,,,,,,,,,,,,,,,,,,,,,1982-10-12 00:00:00,"佐賀県西部温泉群の地球化学的研究,温泉工学会誌,1983"
佐賀県,,129,56,15,33,30,58,,不明,温泉・鉱泉,,,15,16,,,8.43,,,,,54,104,,,,,,14.8,1.79,,,,2.75,5.53,,,,0.27,,,11.9,,0.1,,,,10.3,,,,,,,,,1.93,,,,,47.3,,,,,,,,,,,,,,,,,,,,,1982-10-12 00:00:00,"佐賀県西部温泉群の地球化学的研究,温泉工学会誌,1983"
佐賀県,,129,56,15,33,30,58,,不明,温泉・鉱泉,,,22.5,17,,,5.95,,1.03,,,104,140,,,,,,17.2,2.53,,,,3.63,5.43,,,,0.11,,,5.5,,0.05,,,,25.8,,,,,,,,,4,,,,,19.6,,,,,,,,,,,,,,,,,,,,,1982-10-12 00:00:00,"佐賀県西部温泉群の地球化学的研究,温泉工学会誌,1983"
佐賀県,佐賀市北川副町,130,19,0,33,14,10,3.1,井戸,観測井,200.7,,,24,,,7.1,,,,,,600,,,13,,,67.3,8.1,,,1.98,11.9,19.6,,,,,,,1.32,,,,,,42.5,,,,,,,,,1,,,,,174,,,,,,,,,45,,,,,4.41,,,,,,,1972,"地下水利用適正化調査に係る地下水位等観測井についての資料,工業用水,1983"
佐賀県,佐賀市高木勢町,130,17,30,33,17,0,5.4,井戸,観測井,158.3,,,20,,,8.3,,,,,,200,,,10.3,,,6.8,0.8,,,1.23,8.2,13.4,,,,,,,1.72,,,,,,63.9,,,,,,,,,0.7,,,,,121,,,,,,,,,41.5,,,,,3.23,,,,,,,1972,"地下水利用適正化調査に係る地下水位等観測井についての資料,工業用水,1983"
佐賀県,佐賀市久保田町,130,14,30,33,14,10,2.7,井戸,観測井,204.5,,,21,,,7.7,,,,,,300,,,11.1,,,46,2.8,,,0.9,4.6,9.8,,,,,,,0.25,,,,,,49,,,,,,,,,0.1,,,,,163,,,,,,,,,40.4,,,,,1.76,,,,,,,1972,"地下水利用適正化調査に係る地下水位等観測井についての資料,工業用水,1983"
佐賀県,佐賀市久保田町,130,14,30,33,14,10,2.7,井戸,観測井,73.3,,,21,,,7.1,,,,,,300,,,2.8,,,12,7.8,,,1.76,14.2,34,,,,,,,4.66,,,,,,22.1,,,,,,,,,3.4,,,,,139,,,,,,,,,39.4,,,,,14.1,,,,,,,1972,"地下水利用適正化調査に係る地下水位等観測井についての資料,工業用水,1983"
佐賀県,佐賀市諸富町,130,20,30,33,12,40,2.7,井戸,観測井,177.1,,,22,,,7.3,,,,,,800,,,26.9,,,118,18,,,3.21,2.8,25.7,,,,,,,0.83,,,,,,63.1,,,,,,,,,4.8,,,,,393,,,,,,,,,50.2,,,,,10.6,,,,,,,1972,"地下水利用適正化調査に係る地下水位等観測井についての資料,工業用水,1983"
佐賀県,千代田町給食センタ−,130,22,40,33,16,20,,井戸,観測井,80,,,18,,,6.7,7.2,,,,,1910,,,6.4,,,241,19,,,5.8,50.9,63.5,,,,6.7,,,39.3,,,,,,541,,,,0,0.2,,,,,,,,,,,,,,,,,,60.5,,,,,,,,,,,,,"佐賀東部地域地下水利用適正化調査報告,工業用水,1984"
佐賀県,三根町三根中学校,130,26,10,33,17,10,,井戸,観測井,80,,,16.5,,,7.3,8.4,,,,,319,,,4.4,,,53.5,6.4,,,15.3,5.2,10,,,,0.37,,,2.13,,,,,,17.2,,,,0.02,0.1,,,,4.2,,,,,,,,,,,,,,73.3,,,,,,,,,,,,,"佐賀東部地域地下水利用適正化調査報告,工業用水,1984"
佐賀県,神崎町神崎小学校,130,22,50,33,18,0,,井戸,観測井,50,,,18,,,7.2,8.2,,,,,219,,,1.1,,,18.2,3.2,,,0.11,8,17.2,,,,0.6,,,0.38,,,,,,9.2,,,,0.02,0.3,,,,1.9,,,,,,,,,,,,,,46,,,,,,,,,,,,,"佐賀東部地域地下水利用適正化調査報告,工業用水,1984"
佐賀県,北茂安町町営住宅,130,28,50,33,18,40,,井戸,観測井,40,,,16,,,6.8,7.2,,,,,273,,,4.4,,,25,3.6,,,0.34,7.7,15,,,,1.45,,,22.7,,,,,,24.9,,,,0.01,0.2,,,,14,,,,,,,,,,,,,,82.2,,,,,,,,,,,,,"佐賀東部地域地下水利用適正化調査報告,工業用水,1984"
佐賀県,三田川町役場,130,24,20,33,19,0,,井戸,観測井,40,,,19,,,7.2,7.9,,,,,197,,,1.9,,,25,1,,,,2.5,14.7,,,,0.07,,,0.3,,,,,,1.2,,,,0.02,0.5,,,,19.3,,,,,,,,,,,,,,51.1,,,,,,,,,,,,,"佐賀東部地域地下水利用適正化調査報告,工業用水,1984"
佐賀県,,,,,,,,,不明,温泉・鉱泉,,,,91.7,,,7.37,,,,,,,,,,,1.13,480,,,,,,,,,,,,,,,,,,,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979-01-23 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
佐賀県,,,,,,,,,不明,温泉・鉱泉,,,,72.6,,,7.4,,,,,,,,,,,1.13,465,,,,,,,,,,,,,,,,,,,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979-01-23 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
佐賀県,,129,56,46,33,22,45,,不明,温泉・鉱泉,25,,,17.3,63,,6.52,,,0.9993,,498,,,,,0,,50,4.58,,,0.368,20.34,24.83,,,0.5,1.375,44.83,,,,,,,,56.12,,,,,,,,,109.7,,,,,187.2,0.03,0.019,,,,,,,,35.21,,,,180,,,,,,,1969-07-02 00:00:00,"佐賀県の温泉について（第9報）,佐賀県衛生研究所報,1978"
佐賀県,,129,58,7,33,4,27,,不明,温泉・鉱泉,89,,,26.2,35,,8.5,,,0.999,,214,,,,,,,20.4,4.4,,,0.089,3.295,5.044,,,0.28,,0.27,,,,,,,,9.26,,,0.054,,,,,,14.49,,0.005,0.282,,54.7,1.009,5.133,0.004,,,,,,,83.19,,,,0.421,,,,,,,1969-07-02 00:00:00,"佐賀県の温泉について（第9報）,佐賀県衛生研究所報,1978"
佐賀県,,129,58,7,33,4,27,,不明,温泉・鉱泉,89.5,,,28,60,,7.35,,,0.9985,,202,,,,,,,18.6,4.6,,,,3.195,7.021,,,0.282,0.132,0.195,,,,,,,0.08,7.03,,,0.004,,,,,,4.65,,0.047,0.236,,77.56,0.114,0.549,,,,,0.002,,,111.2,,,,7.458,,,,,,,1972-03-04 00:00:00,"佐賀県の温泉について（第9報）,佐賀県衛生研究所報,1978"
佐賀県,,130,0,57,33,8,20,,不明,温泉・鉱泉,500,,,29.5,15,,8.7,,,0.9991,,712,,,,,,,300,1.63,,,,0.799,1.317,,,0.005,0.037,0.118,,,,,,,1.03,13.09,,,0.061,,,,,,5.597,,,0.034,,737.1,15.26,1.7,0.001,2.409,,,,,,24.54,11.71,,,5.051,,,,,,,1971-10-29 00:00:00,"佐賀県の温泉について（第9報）,佐賀県衛生研究所報,1978"
佐賀県,,130,4,9,33,5,28,,不明,温泉・鉱泉,250,,,26.3,8,,8.85,,,0.999,,656,,,,,,,256,1.07,,,0.03,1.078,0.773,,,0.14,,0.07,,,,,,,,3.595,,,0.077,,,,,,1.975,,,,,691.5,18.1,2.15,0.014,1.922,,,,,,24.59,7.385,,,3.741,,,,,,,1970-04-03 00:00:00,"佐賀県の温泉について（第9報）,佐賀県衛生研究所報,1978"
佐賀県,,130,32,3,33,25,24,,不明,温泉・鉱泉,100,,,18.5,50,,6.61,,8.52,0.9987,,209,,,,,0,,16.7,1.8,,,,8.679,26.07,,,0.12,0.292,0.159,,,,,,,,27.42,,,,,,,,,23.62,,0.034,0.021,,114.2,0.021,0.027,,,,,,,,43.65,,,,87.87,,,,,,,1971-09-25 00:00:00,"佐賀県の温泉について（第9報）,佐賀県衛生研究所報,1978"
佐賀県,,129,59,7,33,5,34,,不明,温泉・鉱泉,30,,35,90,500,,7.8,,,0.9988,,1432,,,,,,,470,26.5,,,0.81,1.37,9.18,,,0.07,0.02,0.04,,,,,,,7.9,232,,,0.014,,,,,,11.19,,,0.095,,900,4.129,2.185,,,,,,,,143.9,,,,28.13,,,,,,mg/kg,1974-09-06 00:00:00,"佐賀県の温泉について（第9報）,佐賀県衛生研究所報,1978"
佐賀県,,130,0,18,33,7,55,,不明,温泉・鉱泉,320,,13.5,22.1,42,,8.65,,,0.9988,,670,,,,,,,240,2.47,,,,2.104,0.867,,,0.44,0.01,0.761,,,,,,,0.926,11.63,,,0.085,,,,,,10.2,,,0.012,,624.5,18.43,8.165,0.009,,,,0.001,,,82.72,,,,2.83,,,,,,mg/kg,1974-01-09 00:00:00,"佐賀県の温泉について（第9報）,佐賀県衛生研究所報,1978"
佐賀県,,129,52,16,33,15,39,,不明,温泉・鉱泉,270,,14.5,25.7,300,,8.6,,,0.999,,698,,,,,,,283.8,1.7,,,,0.9,1.6,,,0.6,,0.09,,,,,,,2.3,10.5,,,,,,,,,,,,,,647.1,49.6,,,,,,,,,23.5,5.8,,,2.9,,,,,,mg/kg,1982-04-06 00:00:00,"佐賀県の温泉について（第15報）,佐賀県衛生研究所報,1989"
佐賀県,,129,52,42,33,15,41,,不明,温泉・鉱泉,280,,25.5,23.8,150,,8.2,,,1,,1730,,,,,,,720,5.8,,,,2.3,6.6,,,0.2,,0.07,,,,,,,4.9,441.1,,,,,,,,,1.3,,,,,1104.7,61.1,,,,,,,,,22.6,22.5,,,14.9,,,,,,mg/kg,1982-09-23 00:00:00,"佐賀県の温泉について（第15報）,佐賀県衛生研究所報,1989"
佐賀県,,129,58,16,33,7,44,,不明,温泉・鉱泉,400,,9,29.6,160,,8.4,,,1.0002,,1639,,,,,,,669.9,2.6,,,,0.5,1.1,,,,,0.2,,,,,,,3.9,83.8,,,,,,,,,0.2,,,,,1604.9,87.2,,,,,,,,,42.4,10.3,,,,,,,,,mg/kg,1984-01-06 00:00:00,"佐賀県の温泉について（第15報）,佐賀県衛生研究所報,1989"
佐賀県,,129,58,54,33,20,1,,不明,温泉・鉱泉,660,,27,36.9,100,,9.4,,,0.9985,,582,,,,,,,181.3,8.7,,,,,9.5,,,0.1,,,,,,,,,9,175.8,,,0.4,,,0.6,,,177.2,,,,,7,24.1,,,2.5,,,,,,49.9,,,,,,,,,,mg/kg,1983-09-20 00:00:00,"佐賀県の温泉について（第15報）,佐賀県衛生研究所報,1989"
佐賀県,,130,12,33,33,22,4,,不明,温泉・鉱泉,165,,11.5,34.4,150,,9.5,,,0.9972,,115,,,,,,,38.8,0.5,,,,0.1,3,,,0.1,,,,,,,,,0.7,17.6,,,0.5,,,,,,11.3,,,,,38.8,21,,,,,,,,,40.9,,,,,,,,,,mg/kg,1984-03-16 00:00:00,"佐賀県の温泉について（第15報）,佐賀県衛生研究所報,1989"
佐賀県,,130,12,33,33,22,4,,不明,温泉・鉱泉,250,,9,37.2,150,,9.6,,,0.9979,,146,,,,,,,52.1,0.6,,,,,2.9,,,,,,,,,,,,1.4,22.9,,,0.7,,,,,,15.6,,,,,44.9,25.1,,,,,,,,,37.5,,,,,,,,,,mg/kg,1984-03-16 00:00:00,"佐賀県の温泉について（第15報）,佐賀県衛生研究所報,1989"
佐賀県,,130,12,33,33,22,4,,不明,温泉・鉱泉,207.65,,8,40.3,130,,9.8,,,0.9979,,164,,,,,,,56.3,0.5,,,,,3.4,,,,,,,,,,,,1.4,25.1,,,1,,,,,,17.8,,,,,41.1,32,,,,,,,,,49,,,,,,,,,,mg/kg,1984-03-16 00:00:00,"佐賀県の温泉について（第15報）,佐賀県衛生研究所報,1989"
佐賀県,,130,14,38,33,21,45,,不明,温泉・鉱泉,215,,10,25.1,60,,8,,,0.9982,,93,,,,,,,18.9,0.7,,,,0.8,12.5,,,0.2,,,,,,,,,0.2,12.2,,,,,,,,,6,,,,,70.6,,,,,,,,,,28.2,,,,3.1,,,,,,mg/kg,1984-03-16 00:00:00,"佐賀県の温泉について（第15報）,佐賀県衛生研究所報,1989"
佐賀県,,129,53,10,33,15,23,,不明,温泉・鉱泉,610,,16,28.1,100,,7.8,,,0.9987,,401,,,,,,,106.1,2.1,,,,10.5,13,,,0.4,,0.4,,,,,,,0.9,43.1,,,,,,,,,10.4,,,,,318.6,0.8,,,,,,,,,37.8,3.2,,,16.7,,,,,,mg/kg,1985-03-22 00:00:00,"佐賀県の温泉について（第16報）,佐賀県衛生研究所報,1991"
佐賀県,,129,53,37,33,13,43,,不明,温泉・鉱泉,540,,29,25.2,160,,8.3,,,0.9985,,346,,,,,,,106.2,2.6,,,,2.1,5.1,,,0.3,,0.6,,,,,,,0.5,9.8,,,,,,,,,8.6,,,,,281.8,16.9,,,,,,,,,44.3,1.5,,,,,,,,,mg/kg,1984-08-22 00:00:00,"佐賀県の温泉について（第16報）,佐賀県衛生研究所報,1991"
佐賀県,,129,58,24,33,6,29,,不明,温泉・鉱泉,400,,8,44.2,90,,7,,,0.9998,,1422,,,,,,,542.4,7.9,,,,2.1,7.2,,,,,0.3,,,,,,,5.1,169.3,,,,,,,,,1.7,,,,,1210.3,,,,,,,,,,61.6,27.9,,,136.8,,,,,,mg/kg,1985-01-27 00:00:00,"佐賀県の温泉について（第16報）,佐賀県衛生研究所報,1991"
佐賀県,,129,59,16,33,5,36,,不明,温泉・鉱泉,43,,15,78.4,70,,7,,,1.002,,1228,,,,,,,422,22.9,,,,0.9,2.7,,,,,0.2,,,,,,,7.4,202.3,,,,,,,,,19.8,,,,,811.3,0.3,,,,,,,,,126.4,36.1,,,95.6,,,,,,mg/kg,1985-03-22 00:00:00,"佐賀県の温泉について（第16報）,佐賀県衛生研究所報,1991"
佐賀県,,130,0,49,33,20,30,,不明,温泉・鉱泉,800,,20.5,41.6,158,,9,,,0.9992,,541,,,,,,,175.1,1.4,,,,,6.4,,,0.3,,0.7,,,,,,,8.8,113.9,,,0.2,,,0.4,,,111.9,,,,,20.5,19.2,,,,,,,,,32.6,7.7,,,,,,,,,mg/kg,1984-06-01 00:00:00,"佐賀県の温泉について（第16報）,佐賀県衛生研究所報,1991"
佐賀県,,130,0,58,33,11,35,,不明,温泉・鉱泉,150,,18.5,47.8,60,,8.4,,,0.9984,,597,,,,,,,220.4,2.9,,,,0.2,3,,,0.5,,0.2,,,,,,,5,87.8,,,,,,,,,0.3,,,,,395.3,26.6,,,,,,,,,39.9,8.6,,,2.6,,,,,,mg/kg,1985-04-24 00:00:00,"佐賀県の温泉について（第16報）,佐賀県衛生研究所報,1991"
佐賀県,,130,0,58,33,11,35,,不明,温泉・鉱泉,500,,26,36,250,,9.15,,,0.9984,,230,,,,,,,72.1,0.7,,,,,1.6,,,0.1,,,,,,,,,1.3,29.7,,,0.2,,,0.4,,,0.2,,,,,90.5,32.6,,,,,,,,,26.8,1.5,,,0.1,,,,,,mg/kg,1985-09-04 00:00:00,"佐賀県の温泉について（第16報）,佐賀県衛生研究所報,1991"
佐賀県,,130,0,58,33,11,35,,不明,温泉・鉱泉,100,,26,25,,,8.8,,,0.9987,,181,,,,,,,53.1,0.7,,,,0.2,3.7,,,0.2,,,,,,,,,0.4,14.4,,,0.1,,,0.2,,,11.6,,,,,77,21.3,,,,,,,,,28.5,,,,0.2,,,,,,mg/kg,1985-09-04 00:00:00,"佐賀県の温泉について（第16報）,佐賀県衛生研究所報,1991"
