都道府県名,所在地,東経（゜）,東経（′）,東経（″),北緯（゜）,北緯（′）,北緯（″),標高（ｍ）,水源種別,利用目的,井戸深度,採水標高,気温,水温,湧出量,水質（外観臭味）,ｐＨ,ＲｐＨ,Ｒｎ(マッヘ),比重,密度,蒸発残留物,電気伝導度,水比抵抗,ＥＨ,ＫＭｎＯ４消費,Ｈ＋,Ｌｉ＋,Na＋,Ｋ＋,Ｒｂ＋,Ｃｓ＋,ＮＨ４＋,Ｍｇ２＋,Ｃａ２＋,Ｓｒ２＋,Ｂａ２＋,Ａｌ３＋,Ｍｎ２＋,Ｆｅ２＋,Ｆｅ３＋,Ｔ−Ｆｅ,Ｃｕ２＋,Ｚｎ２＋,Ｐｂ２＋,Ｓｉ４＋,Ｆ−,Ｃｌ−,Ｂｒ−,I−,OH−,ＮＯ２−,ＮＯ３−,ＨＳ−,Ｓ２Ｏ３2−,ＨＳＯ４−,ＳＯ４２−,ＳＯ３２−,Ｈ２ＰＯ４−,ＨＰＯ４２−,ＰＯ４３−,ＨＣＯ３−,ＣＯ３２−,ＨＳｉＯ３−,ＳｉＯ３２−,ＢＯ２−,Ｈ２ＳＯ４,Ｈ３ＰＯ４,ＨＡｓＯ２,ＡｓＯ２-,ＳｉO２,Ｈ２ＳｉＯ３,ＨＢＯ２,ｄｉｓ．０２,ｆｒｅｅ　Ｈ２Ｓ,ｆｒｅｅ　ＣＯ２,Ｔ−ＣＯ２,Ｔ−Ａｓ,Ｔ−Ｈｇ,Ｔ−Ｐ,Ｔ−Ｂ,単位,調査日,文献名
三重県,四日市市,,,,,,,,井戸,用水,,,,18.5,,,7.4,7.5,,,,,,,,3.1,,,14.3,0.9,,,0,4.1,5.5,,,,,0.03,0.07,,,,,,,6.5,,,,0,,,,,1,,,,,67.1,,,,,,,,,21,,,,,,,,,0.14,,,1962-02-01 00:00:00,"三重県四日市市およびその周辺における被圧地下水についての再検討,地調月報,1963"
三重県,四日市市,,,,,,,,井戸,用水,,,,22.8,,,7.1,7.4,,,,,,,,7,,,22.3,6.6,,,0.7,2.9,4.6,,,,,0.84,0,,,,,,,4.1,,,,0,,,,,4,,,,,95.2,,,,,,,,,36.4,,,0.11,,,,,,1.24,,,1962-02-01 00:00:00,"三重県四日市市およびその周辺における被圧地下水についての再検討,地調月報,1963"
三重県,四日市市,136,38,20,34,57,0,,井戸,用水,,,,22.8,,,7.1,7.4,,,,,,,,9.4,,,23.5,6,,,,4.4,6.5,,,,,1.24,0.24,,,,,,,7.5,,,,0,,,,,3,,,,,109.8,,,,,,,,,34,,,,,,,,,0.83,,,1962-02-01 00:00:00,"三重県四日市市およびその周辺における被圧地下水についての再検討,地調月報,1963"
三重県,四日市市,136,37,0,34,56,0,,井戸,用水,,,,19.1,,,6.9,4.3,,,,,,,,3.5,,,24.9,1.3,,,0.4,3.6,5.9,,,,,1.33,0.07,,,,,,,8.5,,,,0,,,,,2,,,,,93.9,,,,,,,,,33,,,0.16,,,,,,0.17,,,1962-02-01 00:00:00,"三重県四日市市およびその周辺における被圧地下水についての再検討,地調月報,1963"
三重県,四日市市,136,37,0,34,56,0,,井戸,用水,,,,22.5,,,7.1,7.4,,,,,,,,6.2,,,20.2,4.9,,,0.5,4.1,5.6,,,,,1,0,,,,,,,4.7,,,,0,,,,,4,,,,,95.2,,,,,,,,,48.7,,,0.13,,,,,,0.98,,,1962-02-01 00:00:00,"三重県四日市市およびその周辺における被圧地下水についての再検討,地調月報,1963"
三重県,四日市市,136,39,0,34,56,20,,井戸,用水,,,,20.2,,,6.9,7.2,,,,,,,,2.9,,,18.7,0.9,,,0,4,5.7,,,,,0.07,0.09,,,,,,,6.8,,,,0,,,,,2,,,,,78.1,,,,,,,,,22.3,,,0.27,,,,,,0.1,,,1962-02-01 00:00:00,"三重県四日市市およびその周辺における被圧地下水についての再検討,地調月報,1963"
三重県,四日市市,136,39,0,34,56,20,,井戸,用水,,,,21.3,,,7.1,7.5,,,,,,,,4.2,,,19.1,2.1,,,0,4.3,5.9,,,,,0.48,0,,,,,,,10.9,,,,0,,,,,2,,,,,87.8,,,,,,,,,23.3,,,,,,,,,0.42,,,1962-02-01 00:00:00,"三重県四日市市およびその周辺における被圧地下水についての再検討,地調月報,1963"
三重県,四日市市,136,37,10,34,56,20,,井戸,用水,,,,20.1,,,6.8,7.2,,,,,,,,4,,,12.2,1.1,,,0,3.2,4.7,,,,,0,0.03,,,,,,,5.8,,,,0,,,,,2,,,,,54.9,,,,,,,,,22.7,,,,,,,,,0.11,,,1962-02-01 00:00:00,"三重県四日市市およびその周辺における被圧地下水についての再検討,地調月報,1963"
三重県,四日市市,136,36,50,34,55,30,,井戸,用水,,,,19.1,,,7,7.2,,,,,,,,2.5,,,9.1,1.2,,,0,2.3,3.4,,,,,0.24,0.07,,,,,,,5.4,,,,0,,,,,2,,,,,39,,,,,,,,,21,,,,,,,,,0.1,,,1962-02-01 00:00:00,"三重県四日市市およびその周辺における被圧地下水についての再検討,地調月報,1963"
三重県,三重郡楠町,136,37,30,34,54,40,,井戸,用水,,,,18.3,,,7,7.4,,,,,,,,2.5,,,18.4,1.3,,,0,3.5,6.6,,,,,1.04,0,,,,,,,5.8,,,,0,,,,,1,,,,,81.7,,,,,,,,,22.7,,,0.06,,,,,,0.1,,,1962-02-01 00:00:00,"三重県四日市市およびその周辺における被圧地下水についての再検討,地調月報,1963"
三重県,三重郡楠町,136,37,50,34,54,10,,井戸,用水,,,,18,,,6.8,7.3,,,,,,,,2.4,,,16.8,1.2,,,0,3.9,6.7,,,,,0.2,0,,,,,,,6.8,,,,0,,,,,1,,,,,78.2,,,,,,,,,26.3,,,0.05,,,,,,0.12,,,1962-02-01 00:00:00,"三重県四日市市およびその周辺における被圧地下水についての再検討,地調月報,1963"
三重県,三重郡楠町,136,37,50,34,54,10,,井戸,用水,,,,18.6,,,7,7.4,,,,,,,,3.1,,,21,1.2,,,0,3.5,6.6,,,,,0.2,0,,,,,,,5.8,,,,0,,,,,3,,,,,90.5,,,,,,,,,15.1,,,,,,,,,0.16,,,1962-02-01 00:00:00,"三重県四日市市およびその周辺における被圧地下水についての再検討,地調月報,1963"
三重県,三重郡楠町,,,,,,,,井戸,用水,,,,18,,,6.9,7.4,,,,,,,,3.3,,,14.5,1.1,,,0,3.2,6,,,,,0.01,0.05,,,,,,,6.8,,,,0,,,,,1,,,,,63.4,,,,,,,,,15,,,,,,,,,0.12,,,1962-02-01 00:00:00,"三重県四日市市およびその周辺における被圧地下水についての再検討,地調月報,1963"
三重県,鈴鹿市,136,32,30,34,52,50,,井戸,用水,150,,,18.2,,,7.1,7.3,,,,,,,,4,,,10.4,5.5,,,0,3.4,7.4,,,,,2.22,0.23,,,,,,,3.4,,,,0,,,,,1,,,,,76.9,,,,,,,,,35.3,,,,,,,,,0.36,,,1962-02-01 00:00:00,"三重県四日市市およびその周辺における被圧地下水についての再検討,地調月報,1963"
三重県,鈴鹿市,136,32,30,34,52,50,,井戸,用水,30,,,18.8,,,6.5,6.9,,,,,,,,4.2,,,6,2,,,0,3.1,9.3,,,,,0.01,0.03,,,,,,,7.5,,,,0,,,,,7,,,,,35.4,,,,,,,,,8.5,,,0.8,,,,,,0.04,,,1962-02-01 00:00:00,"三重県四日市市およびその周辺における被圧地下水についての再検討,地調月報,1963"
三重県,鈴鹿市,136,31,30,34,52,0,,井戸,用水,,,,,,,6.5,6.9,,,,,,,,4.9,,,5,1.9,,,0,4.4,8.2,,,,,0,0,,,,,,,7.8,,,,0,,,,,5,,,,,26.8,,,,,,,,,6.5,,,5.67,,,,,,0.02,,,1962-02-01 00:00:00,"三重県四日市市およびその周辺における被圧地下水についての再検討,地調月報,1963"
三重県,南牟婁郡紀和町紀州鉱山,135,54,42,33,51,53,,井戸,温泉・鉱泉,,,,21.5,50,無透，甘,6.9,7.4,,,,,,,,,,,,,,,,25.5,92.3,,,,,,,,,,,,,132,,,,,,,,,428,,,,,178,,,,,,,,,,,,0.1,,8.7,137,,,,,,,"阪神地域および紀伊半島西部地域のヘリウム資源について,地調月報,1969"
三重県,南牟婁郡紀和町紀州鉱山,135,54,42,33,51,53,,湧泉,温泉・鉱泉,,,,21.5,,無透，甘,7.3,7.6,,,,,,,,,,,,,,,,0.2,38.9,,,,,,,,,,,,,148,,,,,,,,,86.8,,,,,113,,,,,,,,,,,,0.47,,4.3,85.5,,,,,,,"阪神地域および紀伊半島西部地域のヘリウム資源について,地調月報,1969"
三重県,南牟婁郡紀和町紀州鉱山,135,54,42,33,51,53,,井戸,温泉・鉱泉,,,,19.3,,無透，甘,6.5,6.8,,,,,,,,,,,,,,,,4.9,19.9,,,,,,,,,,,,,3.8,,,,,,,,,65.8,,,,,38.1,,,,,,,,,,,,0.24,,7.4,34.9,,,,,,,"阪神地域および紀伊半島西部地域のヘリウム資源について,地調月報,1969"
三重県,南牟婁郡紀和町紀州鉱山,135,54,42,33,51,53,,湧泉,温泉・鉱泉,,,,24.3,10,無透，甘,8.4,8.4,,,,,,,,,,,,,,,,1.2,21.5,,,,,,,,,,,,,164,,,,,,,,,16.3,,,,,54.8,2.9,,,,,,,,,,,0.27,,,41.6,,,,,,,"阪神地域および紀伊半島西部地域のヘリウム資源について,地調月報,1969"
三重県,桑名郡長島町葭ケ須,136,43,20,35,3,30,,井戸,温泉・鉱泉,1507,,,50.8,1260,,8.05,,,0.995,,775.9,,,,,,,223.8,106.4,,,0.001,8.384,19.17,,,0,0,3.125,,,,,,,,130.6,,,0.02,,,,,,3.958,,,,,595,3.901,,,0.437,,,,,,,6.666,,0,5.061,,,,,,,1966.10.,"温泉の泉質に関する調査研究（第３報）,温泉工学会誌,1971"
三重県,桑名郡長島町葭ケ須,136,43,20,35,3,30,,井戸,温泉・鉱泉,1880,,,55.6,388,,8.4,,,1,,601,,,,,,,68.14,27.16,,,0.001,66.94,2.928,,,0.916,0,11.25,,,,,,,,63.82,,,0.043,,,,,,1.345,,,,,449.1,6.625,,,0.364,,,,,,,2.463,,0,0.361,,,,,,,1966.10.,"温泉の泉質に関する調査研究（第３報）,温泉工学会誌,1971"
三重県,桑名郡長島町福吉二の割,136,43,20,35,3,30,,井戸,温泉・鉱泉,1603,,,48,833,,8.05,,,0.995,,783,,,,,,,103.1,12.41,,,0.001,94.43,23.05,,,0.73,0,2.773,,,,,,,,180.6,,,0.02,,,,,,5.985,,,,,488.5,3.217,,,0.073,,,,,,,8.472,,0,10.57,,,,,,,1966.10.,"温泉の泉質に関する調査研究（第３報）,温泉工学会誌,1971"
三重県,桑名郡長島町福吉二の割,136,43,20,35,3,30,,井戸,温泉・鉱泉,1800,,,59.4,1870,,8.65,,,1,,441,,,,,,,8.262,19.4,,,0.001,85,4.882,,,1.068,0,1.265,,,,,,,,26.59,,,0.08,,,,,,2.017,,,,,405.2,11.38,,,0.612,,,,,,,2.209,,0,2.046,,,,,,,1966.10.,"温泉の泉質に関する調査研究（第３報）,温泉工学会誌,1971"
三重県,桑名郡長島町福吉二の割,136,43,20,35,3,30,,井戸,温泉・鉱泉,1450,,,52.8,1600,,8.55,,,0.99,,396,,,,,,,60.64,5.129,,,0.001,57.7,7.029,,,1.28,0,1.515,,,,,,,,66.26,,,0.061,,,,,,0.874,,,,,337.1,6.854,,,0.36,,,,,,,1.779,,0,2.346,,,,,,,1966.10.,"温泉の泉質に関する調査研究（第３報）,温泉工学会誌,1971"
三重県,桑名郡長島町松ケ島南姫御前,136,43,0,35,5,10,,井戸,温泉・鉱泉,1528,,,58.2,1200,,8.7,,,1,,757.4,,,,,,,28.26,84.3,,,0.002,5.113,3.745,,,2.2,0,3.301,,,,,,,,140.9,,,0.085,,,,,,2.882,,,,,630.3,18.59,,,1.276,,,,,,,4.365,,0,3.032,,,,,,,1966.10.,"温泉の泉質に関する調査研究（第３報）,温泉工学会誌,1971"
三重県,桑名郡長島町松ケ島南姫御前,136,42,40,35,4,50,,井戸,温泉・鉱泉,1370,,,58.7,2080,,8.68,,,1,,646,,,,,,,133.5,123.8,,,0.001,35.07,6.331,,,1.03,0,4.446,,,,,,,,78.01,,,0.082,,,,,,3.266,,,,,556.1,15.63,,,0.771,,,,,,,2.757,,0,2.808,,,,,,,1966.10.,"温泉の泉質に関する調査研究（第３報）,温泉工学会誌,1971"
三重県,桑名郡長島町西川,136,41,40,35,7,0,,井戸,温泉・鉱泉,1440,,,45.5,1380,,7.5,,,1.03,,5980,,,,,,,478.8,219.4,,,0.004,380.7,929.5,,,0.744,0.019,19.72,,,,,,,,3266,,,0.005,,,,,,4.477,,,,,734,1.35,,,0.051,,,,,,,2.7,,0,17.52,,,,,,,1966.10.,"温泉の泉質に関する調査研究（第３報）,温泉工学会誌,1971"
三重県,桑名郡木曾岬村源緑二の割,136,44,40,35,3,20,,井戸,温泉・鉱泉,1650,,,51.8,886,,8.5,,,0.995,,317.4,,,,,,,69.26,41.48,,,0.001,15.33,16.19,,,0.379,0,11.4,,,,,,,,47.93,,,0.054,,,,,,2.517,,,,,278.3,5.136,,,0.321,,,,,,,1.81,,0.017,1.945,,,,,,,1966.10.,"温泉の泉質に関する調査研究（第３報）,温泉工学会誌,1971"
三重県,三重郡菰野町千草,,,,,,,,井戸,温泉・鉱泉,1246,,,42.5,210,,8.71,,,0.97,,527.7,,,,,,,69.34,19.27,,,0.001,57.38,6.103,,,0.575,0,1.289,,,,,,,,45.9,,,0.085,,,,,,2.978,,,,,361,10.65,,,4.119,,,,,,,14.03,,0,1.738,,,,,,,1966.10.,"温泉の泉質に関する調査研究（第３報）,温泉工学会誌,1971"
三重県,鈴鹿市国府町前が谷,136,30,55,34,51,5,,井戸,温泉・鉱泉,1500,,25,41.2,510,,8.3,,,0.9989,,641.7,1100,,,,,,246.6,2.953,,,0.888,1.942,7.208,,,,0,0.143,,,,,,,0.43,161.5,,,0.034,,,,,,0,,,,,408.7,2.328,,,,,,,,,,,,0.024,4.727,,,,,,,1972.9.28.,"濃尾平野の超深層地下水について（第２報）,愛知県衛研所報,1974"
三重県,西坑口1250.2m,,,,,,,,坑道,坑道湧水,,,,,,,7.6,,,,,,99,,,,,,6.7,1.8,,,0,1.14,12.95,,,,,,,0.015,,,,,,1.8,,,,,0,,,,15.2,,,,,43.3,,,,,,,,,26.6,,,,,,,,,,,,,"トンネル湧水の水質分析によるその発生形態同定について,土木学会論文報告集,1977"
三重県,西坑口1695.8m,,,,,,,,坑道,坑道湧水,,,,,,,7.6,,,,,,146,,,,,,11.5,2.17,,,0.1,1.49,19.78,,,,,,,0.195,,,,,,1.93,,,,,,,,,29,,,,,59.8,,,,,,,,,26.2,,,,,,,,,,,,,"トンネル湧水の水質分析によるその発生形態同定について,土木学会論文報告集,1977"
三重県,西坑口3261.9m,,,,,,,,坑道,坑道湧水,,,,,,,7.6,,,,,,174,,,,,,16.3,2.24,,,0.1,1.33,20.48,,,,,,,0.255,,,,,,2.05,,,,,0.13,,,,36,,,,,68.3,,,,,,,,,24.4,,,,,,,,,,,,,"トンネル湧水の水質分析によるその発生形態同定について,土木学会論文報告集,1977"
三重県,87.290km,,,,,,,,坑道,坑道湧水,,,,,,,7.4,,,,,,146,,,,,,10.3,1,,,0,0.74,20.42,,,,,,,0.12,,,,,0.05,2.48,,,,,0,,,,15.2,,,,,73.8,,,,,,,,,23.6,,,,,,,,,,,,,"トンネル湧水の水質分析によるその発生形態同定について,土木学会論文報告集,1977"
三重県,87.300km,,,,,,,,坑道,坑道湧水,,,,,,,7.4,,,,,,133,,,,,,10.5,1.05,,,0,0.52,20.62,,,,,,,0.01,,,,,0.08,2.86,,,,,0,,,,14,,,,,69.5,,,,,,,,,24,,,,,,,,,,,,1974-04-22 00:00:00,"トンネル湧水の水質分析によるその発生形態同定について,土木学会論文報告集,1977"
三重県,87.300km,,,,,,,,坑道,坑道湧水,,,,,,,7.5,,,,,,143,,,,,,8.5,1.23,,,0,0.62,22.26,,,,,,,,,,,,0.08,1.73,,,,,0,,,,10.87,,,,,73.2,,,,,,,,,25.2,,,,,,,,,,,,1974-08-22 00:00:00,"トンネル湧水の水質分析によるその発生形態同定について,土木学会論文報告集,1977"
三重県,87.320km,,,,,,,,坑道,坑道湧水,,,,,,,7.4,,,,,,139,,,,,,11.2,1.27,,,0,0.57,20.54,,,,,,,0.23,,,,,0.05,2.64,,,,,0.18,,,,15.5,,,,,72,,,,,,,,,24.4,,,,,,,,,,,,,"トンネル湧水の水質分析によるその発生形態同定について,土木学会論文報告集,1977"
三重県,87.363km,,,,,,,,坑道,坑道湧水,,,,,,,6.4,,,,,,129,,,,,,13.4,0.82,,,0,0.32,15.17,,,,,,,0.12,,,,,0.1,2.75,,,,,0.13,,,,16.1,,,,,57.3,,,,,,,,,24,,,,,,,,,,,,,"トンネル湧水の水質分析によるその発生形態同定について,土木学会論文報告集,1977"
三重県,87.480km,,,,,,,,坑道,坑道湧水,,,,,,,7.5,,,,,,126,,,,,,16.8,0.47,,,0.28,0.19,12.63,,,,,,,0.05,,,,,0,1.62,,,,,0,,,,13.7,,,,,64.7,,,,,,,,,22.2,,,,,,,,,,,,,"トンネル湧水の水質分析によるその発生形態同定について,土木学会論文報告集,1977"
三重県,86.263km,,,,,,,,坑道,坑道湧水,,,,,,,8.2,,,,,,131,,,,,,28.6,0.4,,,0,0.05,3.05,,,,,,,,,,,,0.12,2.15,,,,,0.35,,,,12.5,,,,,67.71,,,,,,,,,17,,,,,,,,,,,,1974-08-22 00:00:00,"トンネル湧水の水質分析によるその発生形態同定について,土木学会論文報告集,1977"
三重県,86.399km,,,,,,,,坑道,坑道湧水,,,,,,,7.5,,,,,,143,,,,,,33.7,0.53,,,0.23,0.1,2.49,,,,,,,,,,,,0.1,2.75,,,,,0.09,,,,14.8,,,,,75.64,,,,,,,,,14.5,,,,,,,,,,,,1975-05-22 00:00:00,"トンネル湧水の水質分析によるその発生形態同定について,土木学会論文報告集,1977"
三重県,86.522km,,,,,,,,坑道,坑道湧水,,,,,,,7.1,,,,,,121,,,,,,19.9,1.22,,,0,0.22,6.9,,,,,,,,,,,,0.1,2.3,,,,,0.75,,,,13.1,,,,,56.73,,,,,,,,,15.2,,,,,,,,,,,,,"トンネル湧水の水質分析によるその発生形態同定について,土木学会論文報告集,1977"
