都道府県名,所在地,東経（゜）,東経（′）,東経（″),北緯（゜）,北緯（′）,北緯（″),標高（ｍ）,水源種別,利用目的,井戸深度,採水標高,気温,水温,湧出量,水質（外観臭味）,ｐＨ,ＲｐＨ,Ｒｎ(マッヘ),比重,密度,蒸発残留物,電気伝導度,水比抵抗,ＥＨ,ＫＭｎＯ４消費,Ｈ＋,Ｌｉ＋,Na＋,Ｋ＋,Ｒｂ＋,Ｃｓ＋,ＮＨ４＋,Ｍｇ２＋,Ｃａ２＋,Ｓｒ２＋,Ｂａ２＋,Ａｌ３＋,Ｍｎ２＋,Ｆｅ２＋,Ｆｅ３＋,Ｔ−Ｆｅ,Ｃｕ２＋,Ｚｎ２＋,Ｐｂ２＋,Ｓｉ４＋,Ｆ−,Ｃｌ−,Ｂｒ−,I−,OH−,ＮＯ２−,ＮＯ３−,ＨＳ−,Ｓ２Ｏ３2−,ＨＳＯ４−,ＳＯ４２−,ＳＯ３２−,Ｈ２ＰＯ４−,ＨＰＯ４２−,ＰＯ４３−,ＨＣＯ３−,ＣＯ３２−,ＨＳｉＯ３−,ＳｉＯ３２−,ＢＯ２−,Ｈ２ＳＯ４,Ｈ３ＰＯ４,ＨＡｓＯ２,ＡｓＯ２-,ＳｉO２,Ｈ２ＳｉＯ３,ＨＢＯ２,ｄｉｓ．０２,ｆｒｅｅ　Ｈ２Ｓ,ｆｒｅｅ　ＣＯ２,Ｔ−ＣＯ２,Ｔ−Ａｓ,Ｔ−Ｈｇ,Ｔ−Ｐ,Ｔ−Ｂ,単位,調査日,文献名
宮城県,小牛田町,141,3,20,38,32,0,,井戸,用水,173,,,22.3,,,8.2,8.2,,,,,,,,5,,,57.1,4,,,,0.9,7.8,,,,,0,0.06,,,,,,,29.3,,,,0,,,,,30.5,,,,,113.1,,,,,,,,,61,,,,,0,,,,0.05,,ppm,1960/9,宮城県大崎平野工業用水源調査報告，地調月報，1962
宮城県,小牛田町,141,3,50,38,31,50,,井戸,用水,167,,,21.5,,,8.3,8.3,,,,,,,,6.9,,,56.3,4.2,,,0,0.5,10.4,,,,,0,0.08,,,,,,,17.4,,,,0.08,,,,,44.4,,,,,124.9,,,,,,,,,73.2,,,0.18,,0,,,,0.05,,ppm,1960/9,宮城県大崎平野工業用水源調査報告，地調月報，1962
宮城県,松山町,141,2,40,38,31,20,,井戸,用水,120,,,19,,,8.1,8.1,,,,,,,,12,,,185,9.6,,,0.3,0.5,4.1,,,,,0,0.1,,,,,,,209.1,,,,0,,,,,19.4,,,,,156.8,,,,,,,,,57.4,,,,,0,,,,0.26,,ppm,1960/9,宮城県大崎平野工業用水源調査報告，地調月報，1962
宮城県,松山町,141,3,30,38,30,20,,井戸,用水,180,,,15.8,,,7.2,7.5,,,,,,,,3,,,11.9,3.1,,,0,5.9,21.6,,,,,1.18,0.31,,,,,,,8.1,,,,0,,,,,27.1,,,,,87.2,,,,,,,,,70.1,,,,,15,,,,0.09,,ppm,1960/9,宮城県大崎平野工業用水源調査報告，地調月報，1962
宮城県,松山町,141,5,20,38,31,0,,井戸,用水,180,,,17,,,8.4,8.4,,,,,,,,7.8,,,53.6,5.7,,,0,0.2,1.4,,,,,0,0.07,,,,,,,9.7,,,,0,,,,,27.4,,,,,108.6,,,,,,,,,77.8,,,0.99,,0,,,,0.22,,ppm,1960/9,宮城県大崎平野工業用水源調査報告，地調月報，1962
宮城県,涌谷町,141,6,0,38,32,50,,井戸,用水,110,,,20,,,7.4,7.7,,,,,,,,3.8,,,33,9.8,,,0,2.4,8.6,,,,,0.71,0.29,,,,,,,8.2,,,,0,,,,,4,,,,,125.7,,,,,,,,,67.4,,,0.24,,9.5,,,,0.05,,ppm,1960/9,宮城県大崎平野工業用水源調査報告，地調月報，1962
宮城県,涌谷町,141,8,20,38,32,10,,井戸,用水,100,,,16.3,,,7.4,7.8,,,,,,,,6.2,,,10.4,8.5,,,0,6.8,25.9,,,,,0.44,0.14,,,,,,,8.6,,,,0,,,,,7,,,,,136.6,,,,,,,,,75.6,,,0.17,,6.4,,,,0.08,,ppm,1960/9,宮城県大崎平野工業用水源調査報告，地調月報，1962
宮城県,南郷町,141,7,0,38,31,20,,井戸,用水,110,,,15,,,6.8,7.4,,,,,,,,12.6,,,79,12.8,,,1.6,7.7,11.6,,,,,5.49,0.9,,,,,,,47.6,,,,0,,,,,1,,,,,252.5,,,,,,,,,78.4,,,0.01,,56,,,,0.96,,ppm,1960/9,宮城県大崎平野工業用水源調査報告，地調月報，1962
宮城県,南郷町,141,8,0,38,29,20,,井戸,用水,170,,,16.3,,,7.2,7.4,,,,,,,,9.7,,,194.3,14.7,,,0.8,13.5,151.6,,,,,5.85,0.3,,,,,,,463.1,,,,0,,,,,1,,,,,315.4,,,,,,,,,62.8,,,,,50,,,,0.12,,ppm,1960/9,宮城県大崎平野工業用水源調査報告，地調月報，1962
宮城県,鹿島台町,141,6,10,38,30,10,,井戸,用水,180,,,18.8,,,9.1,9.1,,,,,,,,12.1,,,118.8,6.8,,,0.1,0.1,2,,,,,0,0.04,,,,,,,24.5,,,,0.5,,,,,18.8,,,,,212.3,53.4,,,,,,,,67.4,,,0.99,,0,,,,0.28,,ppm,1960/9,宮城県大崎平野工業用水源調査報告，地調月報，1962
