都道府県名,所在地,東経（゜）,東経（′）,東経（″),北緯（゜）,北緯（′）,北緯（″),標高（ｍ）,水源種別,利用目的,井戸深度,採水標高,気温,水温,湧出量,水質（外観臭味）,ｐＨ,ＲｐＨ,Ｒｎ(マッヘ),比重,密度,蒸発残留物,電気伝導度,水比抵抗,ＥＨ,ＫＭｎＯ４消費,Ｈ＋,Ｌｉ＋,Na＋,Ｋ＋,Ｒｂ＋,Ｃｓ＋,ＮＨ４＋,Ｍｇ２＋,Ｃａ２＋,Ｓｒ２＋,Ｂａ２＋,Ａｌ３＋,Ｍｎ２＋,Ｆｅ２＋,Ｆｅ３＋,Ｔ−Ｆｅ,Ｃｕ２＋,Ｚｎ２＋,Ｐｂ２＋,Ｓｉ４＋,Ｆ−,Ｃｌ−,Ｂｒ−,I−,OH−,ＮＯ２−,ＮＯ３−,ＨＳ−,Ｓ２Ｏ３2−,ＨＳＯ４−,ＳＯ４２−,ＳＯ３２−,Ｈ２ＰＯ４−,ＨＰＯ４２−,ＰＯ４３−,ＨＣＯ３−,ＣＯ３２−,ＨＳｉＯ３−,ＳｉＯ３２−,ＢＯ２−,Ｈ２ＳＯ４,Ｈ３ＰＯ４,ＨＡｓＯ２,ＡｓＯ２-,ＳｉO２,Ｈ２ＳｉＯ３,ＨＢＯ２,ｄｉｓ．０２,ｆｒｅｅ　Ｈ２Ｓ,ｆｒｅｅ　ＣＯ２,Ｔ−ＣＯ２,Ｔ−Ａｓ,Ｔ−Ｈｇ,Ｔ−Ｐ,Ｔ−Ｂ,単位,調査日,文献名
岩手県,久慈市,141,42,10,40,3,40,,湧泉,用水,,,,11.7,2200,,7.6,7.7,,,,,192,,,,,,6,0.69,,,,1.3,30.9,,,,,,,,,,,,,4,,,,,,,,,6.1,,,,,92.75,,,,,,,,,15.9,,,,,,,,,,,,1979-08-07 00:00:00,岩手県安家石灰岩地域の水文地質－安家以北地区－，地調月報，1984
岩手県,久慈市,141,42,10,40,2,40,,湧泉,用水,,,,11.4,8800,,7.5,7.6,,,,,235,,,,,,2.7,0.53,,,,1.4,43,,,,,,,,,,,,,2.3,,,,,,,,,4,,,,,129.36,,,,,,,,,12.4,,,,,,,,,,,,1979-08-07 00:00:00,岩手県安家石灰岩地域の水文地質－安家以北地区－，地調月報，1984
岩手県,岩泉町,141,42,50,39,59,10,,湧泉,用水,,,,9.3,,,7.7,7.5,,,,,184,,,,,,2.3,0.44,,,,1.25,27.8,,,,,,,,,,,,,2.9,,,,,,,,,4.2,,,,,98.85,,,,,,,,,11.2,,,,,,,,,,,,1980-10-29 00:00:00,岩手県安家石灰岩地域の水文地質－安家以北地区－，地調月報，1984
岩手県,岩泉町,141,44,0,39,59,10,,湧泉,用水,,,,9.7,,,7.6,7.6,,,,,180,,,,,,2.4,0.47,,,,1.37,27.5,,,,,,,,,,,,,3.2,,,,,,,,,4.5,,,,,95.19,,,,,,,,,9.5,,,,,,,,,,,,1980-10-29 00:00:00,岩手県安家石灰岩地域の水文地質－安家以北地区－，地調月報，1984
岩手県,松川地区,140,55,50,39,52,20,,湧泉,温泉・鉱泉,,,,44,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981-09-30 00:00:00,八幡平南部の地熱水の水素および酸素同位体比について，秋田大学鉱山学部地下資源研究施設報告，1985
岩手県,松川地区,140,55,50,39,52,20,,湧泉,温泉・鉱泉,,,,41,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981-09-30 00:00:00,八幡平南部の地熱水の水素および酸素同位体比について，秋田大学鉱山学部地下資源研究施設報告，1985
岩手県,葛根田地区,,,,,,,,湧泉,温泉・鉱泉,,,,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981-10-01 00:00:00,八幡平南部の地熱水の水素および酸素同位体比について，秋田大学鉱山学部地下資源研究施設報告，1985
岩手県,葛根田地区,,,,,,,,湧泉,温泉・鉱泉,,,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981-10-01 00:00:00,八幡平南部の地熱水の水素および酸素同位体比について，秋田大学鉱山学部地下資源研究施設報告，1985
岩手県,葛根田地区,,,,,,,,湧泉,温泉・鉱泉,,,,41,,,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981-10-01 00:00:00,八幡平南部の地熱水の水素および酸素同位体比について，秋田大学鉱山学部地下資源研究施設報告，1985
岩手県,葛根田地区,,,,,,,,湧泉,温泉・鉱泉,,,,96,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982-06-08 00:00:00,八幡平南部の地熱水の水素および酸素同位体比について，秋田大学鉱山学部地下資源研究施設報告，1985
岩手県,網張地区,140,56,30,39,50,0,,湧泉,温泉・鉱泉,,,,95,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982-07-24 00:00:00,八幡平南部の地熱水の水素および酸素同位体比について，秋田大学鉱山学部地下資源研究施設報告，1985
岩手県,網張地区,140,56,30,39,50,0,,湧泉,温泉・鉱泉,,,,96,,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982-07-24 00:00:00,八幡平南部の地熱水の水素および酸素同位体比について，秋田大学鉱山学部地下資源研究施設報告，1985
岩手県,網張地区,140,56,30,39,50,0,,湧泉,温泉・鉱泉,,,,98,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1984-08-03 00:00:00,八幡平南部の地熱水の水素および酸素同位体比について，秋田大学鉱山学部地下資源研究施設報告，1985
岩手県,網張地区,,,,,,,,井戸,用水,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,八幡平南部の地熱水の水素および酸素同位体比について，秋田大学鉱山学部地下資源研究施設報告，1985
岩手県,網張地区,,,,,,,,湧泉,温泉・鉱泉,,,,10,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982-06-08 00:00:00,八幡平南部の地熱水の水素および酸素同位体比について，秋田大学鉱山学部地下資源研究施設報告，1985
岩手県,網張地区,,,,,,,,湧泉,温泉・鉱泉,,,,18,,,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982-06-08 00:00:00,八幡平南部の地熱水の水素および酸素同位体比について，秋田大学鉱山学部地下資源研究施設報告，1985
岩手県,網張地区,,,,,,,,湧泉,温泉・鉱泉,,,,42,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983-06-15 00:00:00,八幡平南部の地熱水の水素および酸素同位体比について，秋田大学鉱山学部地下資源研究施設報告，1985
岩手県,,140,47,40,39,43,30,,湧泉,温泉・鉱泉,,,,54,,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982-06-09 00:00:00,八幡平南部の地熱水の水素および酸素同位体比について，秋田大学鉱山学部地下資源研究施設報告，1985
岩手県,,140,47,40,39,43,30,,湧泉,温泉・鉱泉,,,,45,,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982-06-09 00:00:00,八幡平南部の地熱水の水素および酸素同位体比について，秋田大学鉱山学部地下資源研究施設報告，1985
岩手県,仙岩地域,140,51,40,39,56,20,,不明,温泉・鉱泉,,,,90.1,,,2.75,,,,,,,,,,,0,2.5,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mg/kg,1980-09-02 00:00:00,日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味，地調月報，1986
岩手県,仙岩地域,140,47,40,39,43,30,,不明,温泉・鉱泉,,,,54.8,,,7.06,,,,,,,,,,,0.29,925,,,0.01,,,,,,,,,,,,,,,,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mg/kg,1980-09-10 00:00:00,日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味，地調月報，1986
岩手県,仙岩地域,,,,,,,,井戸,地熱井,,,,99.9,,,8.42,,,,,,,,,,,1.34,706,,,0.14,,,,,,,,,,,,,,,,1130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mg/kg,1980-09-11 00:00:00,日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味，地調月報，1986
岩手県,仙岩地域,,,,,,,,井戸,地熱井,,,,100.2,,,8.52,,,,,,,,,,,1.24,706,,,0.13,,,,,,,,,,,,,,,,1150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mg/kg,1980-09-11 00:00:00,日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味，地調月報，1986
岩手県,仙岩地域,,,,,,,,井戸,地熱井,,,,99.8,,,8.32,,,,,,,,,,,1.11,675,,,0.11,,,,,,,,,,,,,,,,1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mg/kg,1980-09-11 00:00:00,日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味，地調月報，1986
岩手県,仙岩地域,140,56,10,39,56,40,,不明,温泉・鉱泉,,,,15.3,,,2.97,,,,,,,,,,,0,7.75,,,0,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mg/kg,1980-09-14 00:00:00,日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味，地調月報，1986
岩手県,仙岩地域,140,56,30,39,50,0,,不明,温泉・鉱泉,,,,92.5,,,5.9,,,,,,,,,,,0,2.5,,,0,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mg/kg,1980-09-14 00:00:00,日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味，地調月報，1986
